Data,CO,MP10,O3,MP2.5,SO2
06/11/2022,0.0,9.0,50.0,10.0,0.0
06/12/2015,0.0,27.0,50.0,29.0,0.0
06/12/2016,1.0,31.0,52.0,11.0,0.0
06/12/2017,0.0,18.0,54.0,12.0,0.0
06/12/2018,1.0,27.0,47.0,27.0,0.0
06/12/2019,1.0,14.0,24.0,6.0,4.0
06/12/2020,1.0,18.0,28.0,10.0,0.0
06/12/2021,0.0,8.0,13.0,8.0,0.0
06/12/2022,1.0,,10.0,12.0,6.0
07/01/2015,0.0,20.0,41.0,,0.0
07/01/2016,1.0,21.0,54.0,11.0,2.0
07/01/2017,0.0,29.0,47.0,8.0,0.0
07/01/2018,0.0,,42.0,,0.0
07/01/2019,1.0,18.0,43.0,,8.0
07/01/2020,1.0,21.0,16.0,26.0,2.0
07/01/2021,1.0,27.0,50.0,32.0,2.0
07/01/2022,1.0,8.0,16.0,,6.0
07/02/2015,0.0,16.0,30.0,,0.0
07/02/2016,0.0,19.0,44.0,10.0,0.0
07/02/2017,1.0,38.0,62.0,26.0,0.0
07/02/2018,0.0,19.0,32.0,9.0,0.0
07/02/2019,1.0,,20.0,,2.0
07/02/2020,1.0,18.0,17.0,11.0,0.0
07/02/2021,1.0,7.0,20.0,10.0,4.0
07/02/2022,0.0,9.0,15.0,9.0,2.0
07/03/2015,0.0,28.0,42.0,,0.0
07/03/2016,0.0,22.0,35.0,26.0,0.0
07/03/2017,1.0,32.0,,,
07/03/2018,0.0,24.0,58.0,12.0,0.0
07/03/2019,1.0,,32.0,,2.0
07/03/2020,0.0,13.0,28.0,12.0,2.0
07/03/2021,0.0,15.0,22.0,10.0,4.0
07/03/2022,1.0,14.0,20.0,26.0,4.0
07/04/2015,0.0,22.0,30.0,,2.0
07/04/2016,1.0,46.0,66.0,,2.0
07/04/2017,1.0,25.0,50.0,32.0,0.0
07/04/2018,,19.0,42.0,12.0,10.0
07/04/2019,1.0,32.0,,44.0,
07/04/2020,1.0,6.0,22.0,26.0,2.0
07/04/2021,1.0,27.0,23.0,34.0,4.0
07/04/2022,1.0,13.0,41.0,49.0,0.0
07/05/2015,0.0,17.0,30.0,,2.0
07/05/2016,1.0,29.0,57.0,30.0,0.0
07/05/2017,1.0,25.0,60.0,,0.0
07/05/2018,0.0,32.0,50.0,49.0,51.0
07/05/2019,1.0,46.0,45.0,60.0,14.0
07/05/2020,1.0,20.0,21.0,,2.0
07/05/2021,1.0,,50.0,61.0,4.0
07/05/2022,0.0,16.0,24.0,,0.0
07/06/2015,,20.0,54.0,,0.0
07/06/2016,1.0,61.0,26.0,32.0,0.0
07/06/2017,1.0,43.0,67.0,46.0,4.0
07/06/2018,1.0,46.0,31.0,47.0,4.0
07/06/2019,1.0,35.0,44.0,46.0,4.0
07/06/2020,1.0,17.0,56.0,,4.0
07/06/2021,1.0,,37.0,40.0,4.0
07/06/2022,1.0,26.0,38.0,50.0,2.0
07/07/2016,1.0,82.0,44.0,52.0,2.0
07/07/2017,1.0,31.0,26.0,40.0,8.0
07/07/2018,1.0,40.0,48.0,46.0,18.0
07/07/2019,1.0,30.0,62.0,35.0,16.0
07/07/2020,1.0,38.0,38.0,,4.0
07/07/2021,0.0,38.0,59.0,38.0,6.0
07/07/2022,0.0,14.0,46.0,34.0,2.0
07/08/2015,0.0,47.0,74.0,,2.0
07/08/2016,1.0,67.0,63.0,58.0,6.0
07/08/2017,0.0,34.0,62.0,44.0,2.0
07/08/2018,1.0,33.0,27.0,37.0,14.0
07/08/2019,0.0,,32.0,,4.0
07/08/2020,0.0,25.0,50.0,12.0,6.0
07/08/2021,0.0,22.0,44.0,7.0,0.0
07/08/2022,1.0,24.0,56.0,43.0,0.0
07/09/2015,0.0,26.0,51.0,,0.0
07/09/2016,0.0,42.0,,32.0,2.0
07/09/2017,0.0,39.0,56.0,43.0,6.0
07/09/2018,1.0,33.0,71.0,37.0,10.0
07/09/2019,0.0,24.0,61.0,29.0,2.0
07/09/2020,0.0,27.0,80.0,35.0,0.0
07/09/2021,1.0,62.0,62.0,47.0,0.0
07/09/2022,0.0,22.0,50.0,11.0,4.0
07/10/2015,0.0,31.0,50.0,,2.0
07/10/2016,,40.0,,29.0,
07/10/2017,0.0,25.0,60.0,30.0,0.0
07/10/2018,0.0,,32.0,,4.0
07/10/2019,0.0,44.0,51.0,47.0,10.0
07/10/2020,1.0,56.0,46.0,55.0,8.0
07/10/2021,0.0,,29.0,38.0,2.0
07/10/2022,0.0,15.0,38.0,30.0,2.0
07/11/2015,0.0,33.0,55.0,10.0,0.0
07/11/2016,0.0,19.0,,9.0,
07/11/2017,0.0,14.0,47.0,8.0,0.0
07/11/2018,0.0,18.0,24.0,6.0,4.0
07/11/2019,0.0,34.0,45.0,40.0,2.0
07/11/2020,1.0,18.0,,9.0,2.0
07/11/2021,0.0,19.0,38.0,30.0,4.0
07/11/2022,0.0,13.0,40.0,11.0,4.0
07/12/2015,0.0,17.0,39.0,,0.0
07/12/2016,1.0,34.0,78.0,26.0,0.0
07/12/2017,0.0,17.0,40.0,10.0,0.0
07/12/2018,,32.0,27.0,29.0,4.0
07/12/2019,1.0,13.0,26.0,8.0,2.0
07/12/2020,0.0,11.0,26.0,7.0,2.0
07/12/2021,0.0,10.0,22.0,10.0,2.0
07/12/2022,1.0,,15.0,11.0,0.0
08/01/2015,0.0,21.0,61.0,,2.0
08/01/2016,1.0,25.0,47.0,11.0,2.0
08/01/2017,,30.0,54.0,6.0,2.0
08/01/2018,0.0,,39.0,,0.0
08/01/2019,1.0,26.0,42.0,27.0,10.0
08/01/2020,0.0,17.0,20.0,10.0,2.0
08/01/2021,1.0,14.0,41.0,10.0,0.0
08/01/2022,0.0,6.0,16.0,,6.0
08/02/2015,0.0,9.0,28.0,,0.0
08/02/2016,0.0,17.0,42.0,8.0,0.0
08/02/2017,1.0,27.0,28.0,7.0,2.0
08/02/2018,1.0,29.0,48.0,34.0,0.0
08/02/2019,1.0,,38.0,,6.0
08/02/2020,0.0,10.0,26.0,10.0,4.0
08/02/2021,1.0,10.0,33.0,11.0,0.0
08/02/2022,1.0,11.0,18.0,10.0,2.0
08/03/2015,0.0,13.0,,,2.0
08/03/2016,,27.0,24.0,,
08/03/2017,1.0,29.0,,,
08/03/2018,0.0,20.0,57.0,11.0,0.0
08/03/2019,1.0,,47.0,,8.0
08/03/2020,0.0,10.0,42.0,12.0,4.0
08/03/2021,0.0,19.0,26.0,10.0,2.0
08/03/2022,1.0,14.0,32.0,29.0,2.0
08/04/2015,0.0,22.0,14.0,,2.0
08/04/2016,1.0,58.0,70.0,74.0,2.0
08/04/2017,1.0,,36.0,34.0,0.0
08/04/2018,,,41.0,,10.0
08/04/2019,1.0,25.0,,26.0,
08/04/2020,0.0,10.0,44.0,10.0,2.0
08/04/2021,0.0,13.0,22.0,29.0,6.0
08/04/2022,,10.0,33.0,35.0,4.0
08/05/2015,0.0,26.0,40.0,,2.0
08/05/2016,1.0,38.0,69.0,34.0,4.0
08/05/2017,1.0,34.0,57.0,44.0,2.0
08/05/2018,0.0,38.0,33.0,47.0,20.0
08/05/2019,1.0,38.0,25.0,50.0,0.0
08/05/2020,1.0,12.0,34.0,,0.0
08/05/2021,1.0,,42.0,43.0,0.0
08/05/2022,0.0,13.0,34.0,,2.0
08/06/2015,1.0,37.0,34.0,,4.0
08/06/2016,1.0,60.0,22.0,11.0,0.0
08/06/2017,1.0,40.0,47.0,43.0,0.0
08/06/2018,1.0,49.0,35.0,52.0,4.0
08/06/2019,1.0,,36.0,95.0,14.0
08/06/2020,1.0,33.0,54.0,,0.0
08/06/2021,,,38.0,43.0,2.0
08/06/2022,1.0,35.0,47.0,63.0,6.0
08/07/2015,,,25.0,,12.0
08/07/2016,1.0,87.0,54.0,53.0,2.0
08/07/2017,1.0,38.0,34.0,,12.0
08/07/2018,1.0,43.0,50.0,53.0,16.0
08/07/2019,0.0,33.0,42.0,34.0,6.0
08/07/2020,1.0,22.0,40.0,,4.0
08/07/2021,1.0,45.0,66.0,49.0,6.0
08/07/2022,1.0,17.0,50.0,44.0,10.0
08/08/2015,1.0,44.0,51.0,,0.0
08/08/2016,1.0,78.0,64.0,52.0,2.0
08/08/2017,1.0,39.0,66.0,49.0,4.0
08/08/2018,1.0,36.0,50.0,34.0,14.0
08/08/2019,0.0,22.0,43.0,,2.0
08/08/2020,0.0,18.0,47.0,10.0,0.0
08/08/2021,0.0,16.0,43.0,10.0,4.0
08/08/2022,1.0,32.0,48.0,52.0,4.0
08/09/2015,1.0,37.0,34.0,,2.0
08/09/2016,1.0,51.0,71.0,40.0,2.0
08/09/2017,1.0,39.0,56.0,46.0,0.0
08/09/2018,1.0,34.0,60.0,43.0,8.0
08/09/2019,0.0,30.0,54.0,34.0,4.0
08/09/2020,0.0,30.0,75.0,32.0,8.0
08/09/2021,0.0,43.0,70.0,38.0,2.0
08/09/2022,0.0,23.0,69.0,32.0,4.0
08/10/2015,0.0,31.0,49.0,,2.0
08/10/2016,,68.0,,43.0,
08/10/2017,0.0,22.0,78.0,30.0,2.0
08/10/2018,0.0,,38.0,,2.0
08/10/2019,0.0,29.0,56.0,37.0,2.0
08/10/2020,0.0,46.0,87.0,53.0,4.0
08/10/2021,0.0,,39.0,32.0,2.0
08/10/2022,1.0,22.0,46.0,38.0,2.0
08/11/2015,0.0,23.0,71.0,10.0,2.0
08/11/2016,0.0,39.0,41.0,10.0,0.0
08/11/2017,0.0,14.0,49.0,8.0,4.0
08/11/2018,0.0,12.0,16.0,,2.0
08/11/2019,0.0,34.0,57.0,38.0,0.0
08/11/2020,1.0,16.0,,10.0,8.0
08/11/2021,,15.0,38.0,29.0,2.0
08/11/2022,0.0,12.0,36.0,10.0,6.0
08/12/2015,0.0,25.0,62.0,10.0,2.0
08/12/2016,0.0,30.0,49.0,7.0,2.0
08/12/2017,1.0,12.0,36.0,,4.0
08/12/2018,,16.0,37.0,10.0,0.0
08/12/2019,1.0,16.0,27.0,10.0,6.0
08/12/2020,0.0,18.0,41.0,8.0,4.0
08/12/2021,0.0,9.0,13.0,7.0,0.0
08/12/2022,1.0,,40.0,29.0,0.0
09/01/2015,0.0,25.0,63.0,,4.0
09/01/2016,0.0,16.0,38.0,8.0,0.0
09/01/2017,,30.0,55.0,7.0,4.0
09/01/2018,0.0,,30.0,,0.0
09/01/2019,0.0,20.0,46.0,10.0,6.0
09/01/2020,1.0,20.0,19.0,29.0,4.0
09/01/2021,1.0,14.0,38.0,10.0,0.0
09/01/2022,0.0,7.0,17.0,,0.0
09/02/2015,1.0,19.0,19.0,,2.0
09/02/2016,0.0,22.0,55.0,8.0,0.0
09/02/2017,1.0,27.0,22.0,8.0,0.0
09/02/2018,0.0,22.0,57.0,,2.0
09/02/2019,1.0,,44.0,,4.0
09/02/2020,0.0,13.0,27.0,10.0,2.0
09/02/2021,0.0,16.0,35.0,12.0,4.0
09/02/2022,1.0,10.0,18.0,10.0,
09/03/2015,1.0,34.0,,,2.0
09/03/2016,,24.0,,,
09/03/2017,1.0,26.0,37.0,10.0,0.0
09/03/2018,1.0,,34.0,,0.0
09/03/2019,1.0,,50.0,,10.0
09/03/2020,0.0,15.0,54.0,27.0,8.0
09/03/2021,0.0,20.0,21.0,12.0,2.0
09/03/2022,0.0,12.0,27.0,27.0,0.0
09/04/2015,1.0,23.0,35.0,,4.0
09/04/2016,1.0,43.0,57.0,38.0,0.0
09/04/2017,0.0,,46.0,38.0,2.0
09/04/2018,,23.0,34.0,26.0,8.0
09/04/2019,1.0,,26.0,,
09/04/2020,0.0,16.0,32.0,8.0,2.0
09/04/2021,0.0,22.0,30.0,32.0,2.0
09/04/2022,0.0,11.0,32.0,43.0,0.0
09/05/2015,0.0,25.0,47.0,,0.0
09/05/2016,1.0,36.0,47.0,34.0,0.0
09/05/2017,1.0,43.0,46.0,,2.0
09/05/2018,0.0,,26.0,,18.0
09/05/2019,1.0,22.0,22.0,30.0,8.0
09/05/2020,1.0,17.0,38.0,,0.0
09/05/2021,0.0,,53.0,34.0,0.0
09/05/2022,0.0,15.0,34.0,,0.0
09/06/2015,1.0,55.0,50.0,,4.0
09/06/2016,1.0,29.0,37.0,10.0,0.0
09/06/2017,1.0,46.0,42.0,43.0,2.0
09/06/2018,1.0,45.0,38.0,50.0,8.0
09/06/2019,1.0,38.0,44.0,46.0,12.0
09/06/2020,1.0,30.0,41.0,,4.0
09/06/2021,1.0,43.0,38.0,46.0,4.0
09/06/2022,0.0,38.0,39.0,57.0,2.0
09/07/2015,1.0,,22.0,,8.0
09/07/2016,1.0,71.0,52.0,50.0,0.0
09/07/2017,,34.0,39.0,,6.0
09/07/2018,1.0,,61.0,74.0,26.0
09/07/2019,0.0,30.0,42.0,38.0,6.0
09/07/2020,1.0,35.0,51.0,,2.0
09/07/2021,1.0,26.0,72.0,44.0,4.0
09/07/2022,1.0,15.0,34.0,37.0,22.0
09/08/2015,1.0,31.0,33.0,,0.0
09/08/2016,1.0,60.0,62.0,38.0,2.0
09/08/2017,1.0,54.0,119.0,,4.0
09/08/2018,1.0,35.0,27.0,44.0,14.0
09/08/2019,1.0,24.0,48.0,,4.0
09/08/2020,0.0,12.0,44.0,10.0,4.0
09/08/2021,0.0,20.0,45.0,8.0,4.0
09/08/2022,0.0,26.0,46.0,50.0,0.0
09/09/2015,1.0,30.0,34.0,,2.0
09/09/2016,1.0,47.0,74.0,29.0,2.0
09/09/2017,0.0,26.0,54.0,37.0,4.0
09/09/2018,1.0,33.0,70.0,35.0,10.0
09/09/2019,0.0,33.0,48.0,35.0,2.0
09/09/2020,0.0,26.0,80.0,32.0,12.0
09/09/2021,1.0,44.0,60.0,52.0,2.0
09/09/2022,1.0,28.0,44.0,43.0,2.0
09/10/2015,0.0,39.0,69.0,,2.0
09/10/2016,,36.0,,30.0,
09/10/2017,0.0,27.0,80.0,30.0,4.0
09/10/2018,0.0,26.0,54.0,27.0,2.0
09/10/2019,0.0,26.0,49.0,38.0,2.0
09/10/2020,1.0,46.0,53.0,61.0,4.0
09/10/2021,0.0,,28.0,11.0,2.0
09/10/2022,1.0,19.0,39.0,43.0,6.0
09/11/2015,0.0,34.0,66.0,10.0,0.0
09/11/2016,0.0,22.0,48.0,7.0,2.0
09/11/2017,0.0,13.0,41.0,8.0,2.0
09/11/2018,1.0,,14.0,,6.0
09/11/2019,0.0,27.0,46.0,30.0,2.0
09/11/2020,1.0,19.0,,26.0,0.0
09/11/2021,0.0,14.0,40.0,26.0,2.0
09/11/2022,0.0,15.0,37.0,8.0,4.0
09/12/2015,1.0,28.0,54.0,30.0,0.0
09/12/2016,0.0,23.0,48.0,7.0,2.0
09/12/2017,1.0,22.0,42.0,,2.0
09/12/2018,,,31.0,,0.0
09/12/2019,1.0,18.0,25.0,8.0,2.0
09/12/2020,0.0,16.0,42.0,9.0,6.0
09/12/2021,1.0,16.0,27.0,10.0,2.0
09/12/2022,1.0,18.0,42.0,29.0,2.0
10/01/2015,0.0,34.0,71.0,,4.0
10/01/2016,0.0,16.0,39.0,7.0,0.0
10/01/2017,,36.0,129.0,9.0,4.0
10/01/2018,0.0,,41.0,,0.0
10/01/2019,0.0,18.0,42.0,10.0,4.0
10/01/2020,0.0,19.0,26.0,27.0,4.0
10/01/2021,1.0,16.0,34.0,26.0,2.0
10/01/2022,0.0,6.0,18.0,,2.0
10/02/2015,0.0,26.0,41.0,,2.0
10/02/2016,0.0,27.0,55.0,26.0,2.0
10/02/2017,1.0,25.0,74.0,6.0,2.0
10/02/2018,1.0,19.0,38.0,12.0,0.0
10/02/2019,,,42.0,,0.0
10/02/2020,1.0,14.0,,9.0,4.0
10/02/2021,0.0,15.0,37.0,27.0,4.0
10/02/2022,0.0,9.0,24.0,,2.0
10/03/2015,0.0,26.0,30.0,,
10/03/2016,0.0,25.0,37.0,10.0,2.0
10/03/2017,1.0,20.0,42.0,10.0,0.0
10/03/2018,1.0,26.0,36.0,11.0,0.0
10/03/2019,,28.0,32.0,30.0,2.0
10/03/2020,0.0,18.0,44.0,30.0,2.0
10/03/2021,0.0,22.0,22.0,26.0,2.0
10/03/2022,0.0,10.0,23.0,12.0,4.0
10/04/2015,,26.0,36.0,,4.0
10/04/2016,1.0,38.0,61.0,35.0,0.0
10/04/2017,1.0,,40.0,44.0,4.0
10/04/2018,0.0,,42.0,,12.0
10/04/2019,1.0,21.0,39.0,,
10/04/2020,0.0,10.0,32.0,6.0,0.0
10/04/2021,1.0,21.0,34.0,34.0,0.0
10/04/2022,1.0,11.0,50.0,47.0,2.0
10/05/2015,0.0,20.0,54.0,,2.0
10/05/2016,1.0,39.0,43.0,38.0,0.0
10/05/2017,1.0,53.0,64.0,,0.0
10/05/2018,0.0,,38.0,34.0,12.0
10/05/2019,1.0,30.0,40.0,38.0,0.0
10/05/2020,1.0,14.0,45.0,,0.0
10/05/2021,0.0,,42.0,35.0,2.0
10/05/2022,0.0,18.0,38.0,,0.0
10/06/2015,1.0,51.0,35.0,,4.0
10/06/2016,1.0,53.0,29.0,35.0,2.0
10/06/2017,1.0,44.0,50.0,37.0,0.0
10/06/2018,0.0,19.0,44.0,12.0,2.0
10/06/2019,1.0,30.0,31.0,34.0,0.0
10/06/2020,1.0,30.0,39.0,,4.0
10/06/2021,0.0,,36.0,46.0,2.0
10/06/2022,1.0,33.0,33.0,57.0,2.0
10/07/2015,1.0,,44.0,,16.0
10/07/2016,1.0,60.0,53.0,50.0,4.0
10/07/2017,0.0,23.0,33.0,12.0,2.0
10/07/2018,1.0,,50.0,69.0,20.0
10/07/2019,0.0,37.0,44.0,38.0,4.0
10/07/2020,1.0,34.0,43.0,,0.0
10/07/2021,0.0,30.0,57.0,44.0,0.0
10/07/2022,0.0,10.0,42.0,30.0,0.0
10/08/2015,0.0,32.0,36.0,,2.0
10/08/2016,1.0,68.0,77.0,52.0,4.0
10/08/2017,1.0,72.0,51.0,,4.0
10/08/2018,1.0,48.0,47.0,57.0,16.0
10/08/2019,1.0,20.0,47.0,,4.0
10/08/2020,0.0,18.0,37.0,10.0,8.0
10/08/2021,1.0,19.0,54.0,11.0,4.0
10/08/2022,0.0,18.0,37.0,32.0,6.0
10/09/2015,1.0,64.0,16.0,,4.0
10/09/2016,0.0,30.0,54.0,,0.0
10/09/2017,0.0,20.0,42.0,12.0,2.0
10/09/2018,1.0,32.0,77.0,37.0,8.0
10/09/2019,1.0,38.0,60.0,38.0,4.0
10/09/2020,0.0,26.0,57.0,34.0,2.0
10/09/2021,1.0,88.0,76.0,80.0,2.0
10/09/2022,1.0,34.0,78.0,58.0,6.0
10/10/2015,0.0,34.0,80.0,,4.0
10/10/2016,,38.0,,30.0,
10/10/2017,0.0,30.0,57.0,38.0,2.0
10/10/2018,0.0,33.0,54.0,37.0,2.0
10/10/2019,0.0,25.0,34.0,27.0,2.0
10/10/2020,1.0,43.0,64.0,64.0,2.0
10/10/2021,0.0,,20.0,12.0,0.0
10/10/2022,1.0,22.0,44.0,37.0,2.0
10/11/2015,0.0,29.0,65.0,9.0,0.0
10/11/2016,0.0,22.0,44.0,10.0,0.0
10/11/2017,0.0,15.0,39.0,10.0,0.0
10/11/2018,1.0,,17.0,,4.0
10/11/2019,0.0,30.0,59.0,43.0,0.0
10/11/2020,1.0,21.0,,26.0,0.0
10/11/2021,0.0,14.0,40.0,26.0,2.0
10/11/2022,0.0,17.0,38.0,,2.0
10/12/2015,0.0,34.0,46.0,30.0,4.0
10/12/2016,1.0,30.0,38.0,8.0,0.0
10/12/2017,1.0,19.0,49.0,,0.0
10/12/2018,,19.0,46.0,10.0,2.0
10/12/2019,1.0,21.0,26.0,11.0,2.0
10/12/2020,1.0,15.0,30.0,26.0,2.0
10/12/2021,1.0,16.0,26.0,9.0,0.0
10/12/2022,0.0,10.0,30.0,10.0,0.0
11/01/2015,0.0,22.0,68.0,,2.0
11/01/2016,0.0,26.0,41.0,10.0,0.0
11/01/2017,,30.0,66.0,10.0,2.0
11/01/2018,0.0,,31.0,,0.0
11/01/2019,1.0,22.0,62.0,30.0,6.0
11/01/2020,1.0,,25.0,30.0,2.0
11/01/2021,0.0,16.0,31.0,11.0,4.0
11/01/2022,,6.0,19.0,,2.0
11/02/2015,0.0,24.0,37.0,,0.0
11/02/2016,0.0,42.0,55.0,34.0,2.0
11/02/2017,1.0,22.0,38.0,7.0,0.0
11/02/2018,1.0,,46.0,,2.0
11/02/2019,0.0,22.0,29.0,11.0,0.0
11/02/2020,1.0,9.0,,9.0,4.0
11/02/2021,0.0,22.0,30.0,26.0,2.0
11/02/2022,0.0,18.0,31.0,,2.0
11/03/2015,0.0,22.0,37.0,,0.0
11/03/2016,0.0,34.0,31.0,27.0,0.0
11/03/2017,1.0,21.0,46.0,10.0,0.0
11/03/2018,0.0,,40.0,,0.0
11/03/2019,1.0,24.0,40.0,29.0,2.0
11/03/2020,0.0,21.0,53.0,32.0,10.0
11/03/2021,0.0,26.0,24.0,26.0,2.0
11/03/2022,0.0,10.0,26.0,12.0,2.0
11/04/2015,,25.0,63.0,,4.0
11/04/2016,1.0,37.0,43.0,27.0,0.0
11/04/2017,,,,44.0,0.0
11/04/2018,0.0,,41.0,,12.0
11/04/2019,1.0,29.0,42.0,35.0,2.0
11/04/2020,1.0,12.0,30.0,6.0,2.0
11/04/2021,1.0,25.0,48.0,44.0,6.0
11/04/2022,0.0,10.0,34.0,,4.0
11/05/2015,0.0,18.0,22.0,,0.0
11/05/2016,1.0,54.0,43.0,50.0,2.0
11/05/2017,1.0,40.0,59.0,49.0,2.0
11/05/2018,0.0,,47.0,46.0,10.0
11/05/2019,1.0,33.0,41.0,49.0,2.0
11/05/2020,1.0,23.0,46.0,,4.0
11/05/2021,1.0,,61.0,40.0,2.0
11/05/2022,0.0,28.0,41.0,,4.0
11/06/2015,1.0,62.0,50.0,,4.0
11/06/2016,1.0,40.0,38.0,30.0,2.0
11/06/2017,1.0,50.0,57.0,,0.0
11/06/2018,1.0,34.0,29.0,32.0,2.0
11/06/2019,1.0,22.0,22.0,27.0,4.0
11/06/2020,1.0,34.0,39.0,,6.0
11/06/2021,1.0,,30.0,57.0,2.0
11/06/2022,1.0,20.0,35.0,46.0,0.0
11/07/2015,1.0,27.0,41.0,,4.0
11/07/2016,1.0,83.0,64.0,64.0,2.0
11/07/2017,0.0,23.0,36.0,27.0,2.0
11/07/2018,,,36.0,58.0,4.0
11/07/2019,1.0,47.0,54.0,58.0,6.0
11/07/2020,1.0,19.0,52.0,,4.0
11/07/2021,1.0,,62.0,46.0,4.0
11/07/2022,0.0,15.0,38.0,32.0,0.0
11/08/2015,0.0,32.0,,,2.0
11/08/2016,1.0,65.0,70.0,50.0,4.0
11/08/2017,1.0,61.0,44.0,61.0,2.0
11/08/2018,1.0,43.0,66.0,52.0,16.0
11/08/2019,1.0,30.0,54.0,,4.0
11/08/2020,0.0,18.0,47.0,11.0,0.0
11/08/2021,1.0,46.0,59.0,43.0,6.0
11/08/2022,0.0,12.0,50.0,27.0,2.0
11/09/2015,0.0,37.0,40.0,,0.0
11/09/2016,0.0,23.0,53.0,12.0,2.0
11/09/2017,0.0,29.0,,,2.0
11/09/2018,1.0,37.0,58.0,37.0,6.0
11/09/2019,1.0,50.0,66.0,57.0,6.0
11/09/2020,1.0,43.0,78.0,57.0,2.0
11/09/2021,0.0,59.0,74.0,53.0,2.0
11/09/2022,1.0,53.0,44.0,92.0,8.0
11/10/2015,0.0,43.0,78.0,,2.0
11/10/2016,,30.0,,11.0,
11/10/2017,1.0,38.0,60.0,40.0,4.0
11/10/2018,1.0,36.0,58.0,40.0,0.0
11/10/2019,1.0,25.0,51.0,30.0,4.0
11/10/2020,0.0,22.0,53.0,30.0,4.0
11/10/2021,0.0,,11.0,10.0,0.0
11/10/2022,0.0,17.0,47.0,27.0,0.0
11/11/2016,0.0,40.0,61.0,27.0,2.0
11/11/2017,1.0,14.0,52.0,8.0,2.0
11/11/2018,1.0,23.0,38.0,12.0,2.0
11/11/2019,1.0,42.0,77.0,50.0,0.0
11/11/2020,1.0,22.0,,26.0,4.0
11/11/2021,0.0,,17.0,10.0,0.0
11/11/2022,,16.0,43.0,,4.0
11/12/2015,0.0,24.0,40.0,,0.0
11/12/2016,1.0,22.0,34.0,4.0,0.0
11/12/2017,0.0,24.0,50.0,32.0,2.0
11/12/2018,0.0,19.0,41.0,9.0,0.0
11/12/2019,1.0,22.0,30.0,11.0,0.0
11/12/2020,1.0,14.0,46.0,11.0,4.0
11/12/2021,1.0,13.0,28.0,7.0,2.0
11/12/2022,,,,11.0,
12/01/2015,0.0,33.0,42.0,,4.0
12/01/2016,0.0,12.0,22.0,6.0,4.0
12/01/2017,,31.0,63.0,8.0,0.0
12/01/2018,0.0,,41.0,,2.0
12/01/2019,1.0,28.0,53.0,38.0,4.0
12/01/2020,1.0,21.0,22.0,32.0,0.0
12/01/2021,0.0,16.0,35.0,26.0,4.0
12/01/2022,1.0,10.0,24.0,8.0,0.0
12/02/2015,0.0,23.0,73.0,,2.0
12/02/2016,0.0,18.0,47.0,9.0,0.0
12/02/2017,1.0,17.0,40.0,6.0,0.0
12/02/2018,0.0,,72.0,,0.0
12/02/2019,0.0,28.0,34.0,32.0,8.0
12/02/2020,1.0,12.0,,9.0,0.0
12/02/2021,0.0,17.0,18.0,29.0,6.0
12/02/2022,0.0,7.0,22.0,12.0,2.0
12/03/2015,,27.0,34.0,,2.0
12/03/2016,0.0,32.0,23.0,27.0,2.0
12/03/2017,1.0,33.0,34.0,12.0,0.0
12/03/2018,1.0,,56.0,,2.0
12/03/2019,1.0,,35.0,,6.0
12/03/2020,1.0,22.0,40.0,30.0,0.0
12/03/2021,0.0,25.0,33.0,27.0,8.0
12/03/2022,0.0,14.0,28.0,32.0,0.0
12/04/2015,,24.0,,,2.0
12/04/2016,1.0,34.0,,32.0,
12/04/2017,1.0,,48.0,40.0,0.0
12/04/2018,0.0,21.0,25.0,12.0,10.0
12/04/2019,1.0,30.0,50.0,35.0,0.0
12/04/2020,1.0,8.0,30.0,6.0,8.0
12/04/2021,1.0,33.0,53.0,58.0,4.0
12/04/2022,0.0,12.0,31.0,,4.0
12/05/2015,1.0,26.0,36.0,,0.0
12/05/2016,1.0,57.0,49.0,50.0,0.0
12/05/2017,1.0,26.0,56.0,40.0,2.0
12/05/2018,1.0,37.0,32.0,47.0,10.0
12/05/2019,1.0,,50.0,,0.0
12/05/2020,1.0,29.0,37.0,,6.0
12/05/2021,1.0,,53.0,47.0,2.0
12/05/2022,1.0,30.0,36.0,,2.0
12/06/2015,1.0,68.0,52.0,,2.0
12/06/2016,1.0,46.0,55.0,35.0,0.0
12/06/2017,,20.0,32.0,,2.0
12/06/2018,1.0,38.0,29.0,38.0,6.0
12/06/2019,1.0,26.0,24.0,27.0,4.0
12/06/2020,1.0,40.0,52.0,,2.0
12/06/2021,1.0,34.0,42.0,49.0,2.0
12/06/2022,0.0,11.0,38.0,37.0,0.0
12/07/2015,0.0,24.0,41.0,,8.0
12/07/2016,1.0,92.0,56.0,71.0,2.0
12/07/2017,1.0,27.0,36.0,,2.0
12/07/2018,1.0,42.0,45.0,37.0,6.0
12/07/2019,1.0,67.0,56.0,77.0,10.0
12/07/2020,1.0,16.0,50.0,,2.0
12/07/2021,1.0,,47.0,37.0,6.0
12/07/2022,,22.0,36.0,52.0,2.0
12/08/2015,0.0,39.0,,,4.0
12/08/2016,1.0,53.0,71.0,34.0,8.0
12/08/2017,0.0,42.0,70.0,52.0,2.0
12/08/2018,1.0,46.0,53.0,57.0,18.0
12/08/2019,1.0,,52.0,,2.0
12/08/2020,0.0,12.0,34.0,,2.0
12/08/2021,1.0,33.0,58.0,40.0,2.0
12/08/2022,1.0,17.0,50.0,32.0,2.0
12/09/2015,1.0,43.0,49.0,,0.0
