"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"04/07/2016";"0500";"16,5";"16,9";"16,4";"67,0";"68,0";"66,0";"10,4";"10,6";"10,4";"926,3";"926,6";"926,3";"1,9";"109,0";"4,6";"";"0,0"
"04/07/2016";"0600";"16,1";"16,5";"16,0";"69,0";"69,0";"67,0";"10,3";"10,4";"10,3";"925,9";"926,3";"925,9";"1,8";"118,0";"3,8";"";"0,0"
"04/07/2016";"0700";"15,9";"16,1";"15,7";"69,0";"70,0";"68,0";"10,2";"10,3";"10,2";"925,4";"925,9";"925,4";"2,2";"110,0";"4,4";"";"0,0"
"04/07/2016";"0800";"15,5";"16,0";"15,5";"71,0";"71,0";"69,0";"10,2";"10,3";"10,1";"925,4";"925,5";"925,4";"2,4";"107,0";"5,1";"";"0,0"
"04/07/2016";"0900";"15,2";"15,6";"15,0";"73,0";"73,0";"70,0";"10,4";"10,4";"10,1";"925,6";"925,7";"925,4";"3,0";"103,0";"5,3";"";"0,0"
"04/07/2016";"1000";"15,2";"15,4";"14,8";"75,0";"75,0";"72,0";"10,8";"10,8";"10,3";"926,1";"926,1";"925,6";"2,7";"99,0";"6,2";"16,30";"0,0"
"04/07/2016";"1100";"16,6";"16,8";"15,2";"70,0";"75,0";"70,0";"11,1";"11,2";"10,9";"926,7";"926,7";"926,1";"3,0";"102,0";"6,5";"449,80";"0,0"
"04/07/2016";"1200";"17,9";"18,1";"16,5";"66,0";"70,0";"66,0";"11,5";"11,8";"11,0";"927,6";"927,6";"926,7";"4,2";"94,0";"8,1";"1171,70";"0,0"
"04/07/2016";"1300";"19,8";"19,9";"17,9";"59,0";"66,0";"59,0";"11,6";"11,9";"11,2";"927,6";"927,8";"927,6";"3,7";"95,0";"9,2";"1833,40";"0,0"
"04/07/2016";"1400";"21,5";"22,0";"19,6";"52,0";"60,0";"51,0";"11,3";"11,8";"10,7";"927,2";"927,7";"927,2";"4,2";"75,0";"8,2";"2311,80";"0,0"
"04/07/2016";"1500";"22,3";"23,2";"21,5";"47,0";"53,0";"45,0";"10,4";"11,6";"10,1";"926,8";"927,2";"926,8";"3,3";"110,0";"8,2";"2572,30";"0,0"
"04/07/2016";"1600";"23,3";"23,9";"22,2";"42,0";"48,0";"41,0";"9,8";"11,1";"9,2";"926,1";"926,9";"926,1";"2,3";"50,0";"8,9";"2611,20";"0,0"
"04/07/2016";"1700";"23,6";"24,0";"22,9";"44,0";"47,0";"42,0";"10,5";"11,1";"9,7";"925,0";"926,1";"925,0";"2,5";"36,0";"7,1";"2394,10";"0,0"
"04/07/2016";"1800";"24,2";"24,4";"23,4";"42,0";"46,0";"42,0";"10,6";"11,6";"10,4";"924,4";"925,0";"924,4";"2,9";"89,0";"7,1";"1968,50";"0,0"
"04/07/2016";"1900";"23,5";"24,3";"23,1";"45,0";"46,0";"40,0";"10,8";"11,5";"9,1";"924,2";"924,4";"924,2";"2,9";"50,0";"7,1";"1282,90";"0,0"
"04/07/2016";"2000";"21,7";"23,5";"21,7";"52,0";"52,0";"45,0";"11,3";"11,6";"10,8";"924,4";"924,4";"924,1";"3,4";"92,0";"6,8";"635,70";"0,0"
"04/07/2016";"2100";"20,6";"21,8";"20,6";"59,0";"59,0";"51,0";"12,2";"12,2";"11,2";"924,9";"924,9";"924,4";"2,2";"84,0";"6,9";"38,80";"0,0"
"04/07/2016";"2200";"19,6";"20,6";"19,6";"63,0";"63,0";"58,0";"12,3";"12,3";"12,2";"925,1";"925,1";"924,7";"2,6";"68,0";"6,6";"";"0,0"
"04/07/2016";"2300";"18,9";"19,6";"18,8";"68,0";"68,0";"63,0";"12,8";"12,8";"12,3";"925,6";"925,6";"925,1";"2,8";"83,0";"6,0";"";"0,0"
"05/07/2016";"0000";"18,2";"18,9";"18,0";"72,0";"72,0";"68,0";"13,0";"13,1";"12,7";"926,2";"926,2";"925,6";"1,8";"93,0";"4,6";"";"0,0"
"05/07/2016";"0100";"17,9";"18,3";"17,8";"72,0";"73,0";"72,0";"12,9";"13,1";"12,8";"926,5";"926,5";"926,2";"2,0";"99,0";"3,6";"";"0,0"
"05/07/2016";"0200";"17,9";"18,0";"17,6";"71,0";"73,0";"71,0";"12,5";"12,8";"12,5";"926,6";"926,8";"926,5";"1,7";"93,0";"3,6";"";"0,0"
"05/07/2016";"0300";"18,0";"18,2";"17,8";"69,0";"71,0";"69,0";"12,3";"12,5";"12,3";"926,6";"926,7";"926,5";"1,0";"89,0";"4,1";"";"0,0"
"05/07/2016";"0400";"17,9";"18,1";"17,7";"69,0";"70,0";"68,0";"12,0";"12,3";"12,0";"926,2";"926,6";"926,2";"2,6";"98,0";"5,2";"";"0,0"
"05/07/2016";"0500";"17,0";"17,9";"17,0";"73,0";"73,0";"69,0";"12,2";"12,2";"12,0";"925,5";"926,2";"925,5";"1,8";"93,0";"5,2";"";"0,0"
"05/07/2016";"0600";"16,6";"17,1";"16,6";"76,0";"76,0";"73,0";"12,3";"12,4";"12,2";"925,4";"925,6";"925,3";"1,7";"101,0";"4,0";"";"0,0"
"05/07/2016";"0700";"16,5";"16,8";"16,4";"77,0";"77,0";"75,0";"12,5";"12,5";"12,3";"925,0";"925,4";"925,0";"2,0";"86,0";"4,4";"";"0,0"
"05/07/2016";"0800";"15,8";"16,5";"15,8";"80,0";"80,0";"77,0";"12,5";"12,7";"12,4";"924,9";"925,0";"924,7";"1,3";"77,0";"4,0";"";"0,0"
"05/07/2016";"0900";"16,1";"16,2";"15,8";"81,0";"81,0";"79,0";"12,7";"12,7";"12,4";"925,0";"925,0";"924,9";"2,6";"100,0";"5,2";"";"0,0"
"05/07/2016";"1000";"16,2";"16,4";"16,0";"81,0";"81,0";"80,0";"12,9";"12,9";"12,7";"925,4";"925,4";"925,0";"2,4";"106,0";"6,9";"13,80";"0,0"
"05/07/2016";"1100";"17,9";"17,9";"16,2";"74,0";"81,0";"74,0";"13,2";"13,3";"12,9";"926,0";"926,1";"925,4";"2,0";"102,0";"5,3";"433,10";"0,0"
"05/07/2016";"1200";"20,0";"20,0";"17,9";"67,0";"75,0";"66,0";"13,8";"13,9";"13,1";"926,6";"926,6";"926,0";"1,8";"101,0";"5,6";"1137,00";"0,0"
"05/07/2016";"1300";"21,9";"22,0";"19,9";"59,0";"67,0";"58,0";"13,4";"13,9";"12,8";"926,6";"926,7";"926,5";"3,1";"75,0";"6,8";"1818,90";"0,0"
"05/07/2016";"1400";"21,8";"22,5";"20,9";"55,0";"60,0";"54,0";"12,3";"13,7";"12,2";"926,0";"926,6";"926,0";"2,8";"111,0";"6,3";"2010,70";"0,0"
"05/07/2016";"1500";"22,5";"23,8";"21,8";"53,0";"57,0";"51,0";"12,6";"13,6";"12,4";"925,2";"926,0";"925,2";"2,7";"115,0";"6,2";"2480,70";"0,0"
"05/07/2016";"1600";"22,3";"24,4";"22,2";"55,0";"55,0";"48,0";"12,8";"13,6";"12,1";"924,3";"925,2";"924,3";"2,3";"83,0";"6,5";"2289,80";"0,0"
"05/07/2016";"1700";"22,8";"24,2";"22,4";"51,0";"56,0";"48,0";"12,0";"13,5";"11,6";"923,3";"924,3";"923,3";"2,3";"116,0";"5,4";"1944,10";"0,0"
"05/07/2016";"1800";"24,7";"25,2";"22,7";"44,0";"52,0";"44,0";"11,7";"13,0";"11,5";"922,8";"923,3";"922,8";"2,9";"89,0";"6,1";"1985,10";"0,0"
"05/07/2016";"1900";"23,9";"25,0";"23,5";"47,0";"47,0";"42,0";"11,8";"12,0";"10,9";"922,5";"922,8";"922,5";"2,4";"88,0";"7,6";"1330,70";"0,0"
"05/07/2016";"2000";"22,5";"24,0";"22,5";"50,0";"50,0";"45,0";"11,4";"11,8";"11,1";"922,8";"922,8";"922,5";"2,9";"82,0";"5,7";"621,60";"0,0"
"05/07/2016";"2100";"20,9";"22,4";"20,9";"54,0";"54,0";"49,0";"11,3";"11,6";"11,1";"923,1";"923,1";"922,7";"2,6";"75,0";"6,7";"34,30";"0,0"
"05/07/2016";"2200";"20,2";"21,1";"20,1";"58,0";"58,0";"54,0";"11,8";"11,8";"11,3";"923,3";"923,3";"923,1";"2,4";"85,0";"6,8";"";"0,0"
"05/07/2016";"2300";"19,3";"20,4";"19,0";"63,0";"64,0";"58,0";"12,0";"12,1";"11,8";"923,3";"923,3";"923,3";"3,3";"99,0";"7,0";"";"0,0"
"06/07/2016";"0000";"18,3";"19,3";"18,3";"66,0";"66,0";"62,0";"11,8";"12,0";"11,8";"923,6";"923,7";"923,3";"2,0";"98,0";"7,0";"";"0,0"
"06/07/2016";"0100";"18,1";"18,5";"17,9";"62,0";"66,0";"62,0";"10,7";"11,9";"10,7";"923,9";"923,9";"923,6";"2,6";"102,0";"5,6";"";"0,0"
"06/07/2016";"0200";"17,9";"18,3";"17,8";"59,0";"63,0";"59,0";"9,8";"10,7";"9,8";"923,9";"924,0";"923,9";"2,8";"101,0";"5,6";"";"0,0"
"06/07/2016";"0300";"17,5";"18,0";"17,4";"61,0";"61,0";"59,0";"9,8";"9,9";"9,7";"924,1";"924,1";"923,9";"2,3";"98,0";"5,8";"";"0,0"
"06/07/2016";"0400";"17,2";"17,6";"17,1";"62,0";"62,0";"60,0";"9,9";"9,9";"9,8";"923,9";"924,1";"923,9";"2,0";"102,0";"5,5";"";"0,0"
"06/07/2016";"0500";"16,9";"17,3";"16,8";"63,0";"63,0";"62,0";"9,8";"9,9";"9,8";"923,4";"923,9";"923,4";"1,9";"114,0";"4,2";"";"0,0"
"06/07/2016";"0600";"16,6";"17,0";"16,5";"66,0";"66,0";"63,0";"10,1";"10,1";"9,9";"923,1";"923,4";"923,1";"1,8";"116,0";"3,5";"";"0,0"
"06/07/2016";"0700";"16,2";"16,7";"16,2";"68,0";"68,0";"65,0";"10,3";"10,3";"10,1";"922,7";"923,1";"922,7";"1,8";"113,0";"4,0";"";"0,0"
"06/07/2016";"0800";"15,7";"16,4";"15,7";"71,0";"71,0";"68,0";"10,5";"10,5";"10,3";"922,9";"922,9";"922,7";"1,5";"111,0";"3,8";"";"0,0"
"06/07/2016";"0900";"15,5";"15,8";"15,4";"73,0";"74,0";"71,0";"10,7";"10,8";"10,5";"923,0";"923,0";"922,9";"2,2";"109,0";"4,3";"";"0,0"
"06/07/2016";"1000";"15,4";"15,5";"15,1";"74,0";"75,0";"73,0";"10,8";"10,9";"10,7";"923,2";"923,2";"923,0";"2,1";"100,0";"5,9";"16,50";"0,0"
"06/07/2016";"1100";"17,3";"17,3";"15,4";"68,0";"74,0";"68,0";"11,4";"11,5";"10,8";"923,8";"923,8";"923,2";"1,9";"95,0";"5,8";"485,80";"0,0"
"06/07/2016";"1200";"18,7";"19,0";"17,2";"63,0";"69,0";"62,0";"11,6";"11,9";"11,2";"924,6";"924,6";"923,8";"1,9";"100,0";"5,2";"1217,70";"0,0"
"06/07/2016";"1300";"20,9";"21,1";"18,7";"55,0";"64,0";"54,0";"11,6";"12,4";"11,3";"924,9";"924,9";"924,6";"1,5";"66,0";"4,4";"1873,20";"0,0"
"06/07/2016";"1400";"22,5";"22,5";"20,6";"49,0";"57,0";"47,0";"11,2";"12,3";"10,4";"924,5";"925,0";"924,5";"1,9";"32,0";"5,5";"2359,40";"0,0"
"06/07/2016";"1500";"23,5";"23,9";"22,4";"43,0";"49,0";"42,0";"10,2";"11,1";"9,6";"923,8";"924,5";"923,8";"2,3";"24,0";"5,3";"2638,70";"0,0"
"06/07/2016";"1600";"24,6";"25,6";"22,9";"38,0";"46,0";"38,0";"9,4";"11,3";"9,4";"922,6";"923,8";"922,6";"2,1";"3,0";"4,8";"2651,80";"0,0"
"06/07/2016";"1700";"25,4";"25,6";"24,3";"37,0";"40,0";"34,0";"9,4";"10,2";"8,5";"921,6";"922,6";"921,6";"1,7";"326,0";"5,1";"2441,50";"0,0"
"06/07/2016";"1800";"24,6";"26,2";"24,1";"38,0";"39,0";"32,0";"9,4";"10,1";"7,9";"921,2";"921,7";"921,2";"1,8";"304,0";"5,6";"1572,00";"0,0"
