"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/01/2017";"0000";"27,1";"27,3";"26,5";"41,0";"43,0";"40,0";"12,7";"13,0";"12,2";"917,6";"917,6";"917,0";"1,9";"117,0";"3,7";"";"0,0"
"02/01/2017";"0100";"25,9";"27,2";"25,9";"53,0";"53,0";"41,0";"15,4";"15,4";"12,8";"918,0";"918,0";"917,6";"2,2";"92,0";"5,5";"";"0,0"
"02/01/2017";"0200";"25,4";"26,0";"25,2";"56,0";"56,0";"52,0";"15,9";"15,9";"15,4";"917,9";"918,0";"917,9";"1,6";"103,0";"4,3";"";"0,0"
"02/01/2017";"0300";"24,8";"25,5";"24,1";"59,0";"61,0";"56,0";"16,3";"16,3";"15,9";"917,5";"917,9";"917,4";"1,1";"81,0";"3,3";"";"0,0"
"02/01/2017";"0400";"23,2";"24,8";"23,0";"65,0";"65,0";"59,0";"16,3";"16,4";"16,1";"916,9";"917,5";"916,9";"0,9";"28,0";"2,4";"";"0,0"
"02/01/2017";"0500";"23,4";"23,4";"22,4";"64,0";"69,0";"64,0";"16,1";"16,6";"16,1";"916,5";"916,9";"916,5";"0,8";"122,0";"2,2";"";"0,0"
"02/01/2017";"0600";"22,6";"23,6";"22,6";"66,0";"66,0";"62,0";"15,8";"16,1";"15,8";"916,0";"916,5";"916,0";"0,4";"67,0";"2,2";"";"0,0"
"02/01/2017";"0700";"22,8";"22,9";"22,3";"66,0";"67,0";"65,0";"16,1";"16,2";"15,8";"915,8";"916,0";"915,8";"1,1";"93,0";"2,1";"";"0,0"
"02/01/2017";"0800";"22,4";"22,8";"21,8";"69,0";"71,0";"66,0";"16,3";"16,4";"15,9";"916,2";"916,2";"915,8";"0,6";"109,0";"2,1";"";"0,0"
"02/01/2017";"0900";"22,3";"22,4";"21,4";"70,0";"73,0";"68,0";"16,6";"16,7";"16,2";"916,5";"916,5";"916,1";"0,3";"101,0";"2,3";"26,90";"0,0"
"02/01/2017";"1000";"24,3";"24,3";"21,7";"68,0";"73,0";"67,0";"18,0";"18,2";"16,4";"917,2";"917,2";"916,6";"0,1";"82,0";"2,0";"393,80";"0,0"
"02/01/2017";"1100";"26,5";"26,7";"24,4";"54,0";"67,0";"54,0";"16,5";"18,0";"16,3";"917,6";"917,6";"917,2";"0,7";"54,0";"1,7";"1132,10";"0,0"
"02/01/2017";"1200";"26,5";"27,2";"26,3";"56,0";"58,0";"52,0";"17,0";"17,7";"16,0";"917,9";"917,9";"917,6";"1,3";"37,0";"2,4";"1340,80";"0,0"
"02/01/2017";"1300";"28,9";"29,0";"26,4";"46,0";"61,0";"44,0";"16,3";"18,4";"14,8";"917,9";"918,0";"917,8";"2,0";"342,0";"4,5";"2651,30";"0,0"
"02/01/2017";"1400";"30,5";"30,6";"28,5";"44,0";"51,0";"42,0";"16,8";"17,9";"15,1";"917,4";"917,9";"917,4";"1,9";"3,0";"5,2";"3531,60";"0,0"
"02/01/2017";"1500";"31,3";"31,9";"29,8";"42,0";"49,0";"34,0";"16,9";"18,9";"13,7";"916,7";"917,4";"916,7";"3,0";"308,0";"6,6";"3815,00";"0,0"
"02/01/2017";"1600";"29,6";"31,5";"29,4";"43,0";"46,0";"36,0";"15,6";"17,1";"14,1";"916,1";"916,7";"916,1";"0,9";"2,0";"6,6";"1822,40";"0,0"
"02/01/2017";"1700";"32,1";"32,5";"29,4";"36,0";"48,0";"32,0";"14,9";"17,2";"13,3";"915,5";"916,1";"915,5";"3,2";"296,0";"6,5";"2519,10";"0,0"
"02/01/2017";"1800";"32,5";"32,8";"31,9";"33,0";"37,0";"30,0";"14,2";"15,5";"12,6";"914,8";"915,5";"914,8";"1,9";"251,0";"6,5";"3233,90";"0,0"
"02/01/2017";"1900";"32,8";"33,4";"31,2";"32,0";"37,0";"29,0";"14,1";"15,0";"12,1";"914,1";"914,8";"914,1";"1,7";"309,0";"5,4";"2258,60";"0,0"
"02/01/2017";"2000";"30,8";"33,0";"30,6";"35,0";"39,0";"31,0";"13,4";"16,0";"12,3";"914,0";"914,2";"913,9";"2,6";"305,0";"5,0";"1073,40";"0,0"
"02/01/2017";"2100";"28,2";"30,8";"28,1";"46,0";"48,0";"34,0";"15,5";"16,1";"12,7";"914,5";"914,6";"913,9";"1,8";"118,0";"6,9";"333,80";"0,0"
"02/01/2017";"2200";"26,7";"28,3";"26,7";"51,0";"51,0";"43,0";"15,6";"16,1";"14,2";"915,1";"915,2";"914,5";"2,8";"163,0";"8,3";"45,30";"0,0"
"02/01/2017";"2300";"26,5";"26,7";"26,4";"48,0";"53,0";"48,0";"14,5";"16,2";"14,5";"915,5";"915,6";"915,1";"4,3";"130,0";"8,3";"";"0,0"
"03/01/2017";"0000";"25,8";"26,6";"25,8";"51,0";"52,0";"47,0";"15,0";"15,5";"14,4";"915,9";"915,9";"915,5";"4,3";"144,0";"8,0";"";"0,0"
"03/01/2017";"0100";"25,6";"25,8";"24,8";"52,0";"55,0";"51,0";"14,9";"15,5";"14,7";"915,9";"915,9";"915,8";"1,8";"101,0";"8,0";"";"0,0"
"03/01/2017";"0200";"24,0";"25,6";"24,0";"58,0";"58,0";"51,0";"15,1";"15,7";"14,7";"916,0";"916,2";"915,9";"1,0";"131,0";"3,5";"";"0,0"
"03/01/2017";"0300";"23,9";"24,8";"23,6";"58,0";"60,0";"54,0";"15,1";"15,7";"14,8";"916,2";"916,2";"916,0";"0,7";"89,0";"2,1";"";"0,0"
"03/01/2017";"0400";"23,7";"24,8";"23,7";"59,0";"59,0";"54,0";"15,2";"15,3";"14,9";"915,8";"916,2";"915,8";"1,2";"132,0";"3,6";"";"0,0"
"03/01/2017";"0500";"22,5";"24,0";"22,2";"69,0";"69,0";"59,0";"16,5";"16,5";"15,2";"915,4";"915,9";"915,4";"0,7";"23,0";"1,9";"";"0,0"
"03/01/2017";"0600";"21,4";"22,6";"21,3";"76,0";"76,0";"69,0";"16,9";"16,9";"16,3";"915,4";"915,5";"915,3";"0,5";"348,0";"1,7";"";"0,0"
"03/01/2017";"0700";"21,1";"21,4";"20,6";"78,0";"79,0";"76,0";"17,1";"17,2";"16,7";"915,7";"915,7";"915,4";"0,2";"125,0";"2,0";"";"0,0"
"03/01/2017";"0800";"22,7";"22,8";"20,9";"70,0";"78,0";"70,0";"16,9";"17,3";"16,9";"916,2";"916,2";"915,7";"1,4";"119,0";"2,3";"";"0,0"
"03/01/2017";"0900";"23,0";"23,1";"21,8";"69,0";"73,0";"68,0";"17,0";"17,1";"16,6";"916,9";"916,9";"916,2";"0,9";"110,0";"2,7";"21,50";"0,0"
"03/01/2017";"1000";"23,0";"23,4";"21,6";"72,0";"78,0";"68,0";"17,6";"17,8";"17,0";"917,5";"917,5";"916,9";"1,6";"74,0";"4,0";"270,50";"0,0"
"03/01/2017";"1100";"24,8";"25,9";"23,0";"64,0";"72,0";"59,0";"17,4";"18,5";"16,7";"918,0";"918,0";"917,5";"2,1";"98,0";"5,4";"988,40";"0,0"
"03/01/2017";"1200";"26,8";"26,9";"24,7";"55,0";"64,0";"55,0";"17,1";"17,9";"17,0";"918,1";"918,2";"918,0";"3,5";"90,0";"6,9";"1460,70";"0,0"
"03/01/2017";"1300";"28,6";"28,9";"26,6";"53,0";"58,0";"51,0";"18,2";"18,8";"16,9";"918,0";"918,3";"918,0";"3,5";"85,0";"7,1";"2989,00";"0,0"
"03/01/2017";"1400";"29,9";"30,1";"28,0";"48,0";"55,0";"45,0";"17,6";"19,5";"16,4";"917,9";"918,2";"917,9";"2,4";"74,0";"7,6";"3345,50";"0,0"
"03/01/2017";"1500";"30,6";"31,0";"29,7";"41,0";"51,0";"41,0";"16,0";"18,9";"16,0";"917,3";"918,0";"917,3";"2,4";"58,0";"7,2";"3770,20";"0,0"
"03/01/2017";"1600";"32,1";"32,1";"28,8";"42,0";"51,0";"39,0";"17,5";"18,4";"15,7";"916,4";"917,3";"916,4";"2,7";"29,0";"6,6";"2039,60";"0,0"
"03/01/2017";"1700";"32,5";"33,0";"30,9";"31,0";"42,0";"27,0";"13,1";"17,1";"10,8";"915,8";"916,4";"915,8";"2,5";"48,0";"7,5";"3565,10";"0,0"
"03/01/2017";"1800";"32,5";"32,8";"31,3";"28,0";"35,0";"24,0";"11,7";"14,3";"9,0";"914,9";"915,8";"914,9";"1,8";"356,0";"8,5";"3151,90";"0,0"
"03/01/2017";"1900";"30,6";"32,9";"29,6";"43,0";"43,0";"26,0";"16,5";"16,5";"11,2";"914,1";"914,9";"914,0";"2,3";"359,0";"6,6";"1390,20";"0,0"
"03/01/2017";"2000";"30,3";"30,8";"30,0";"37,0";"47,0";"36,0";"14,0";"17,4";"13,5";"914,0";"914,1";"914,0";"2,4";"33,0";"7,8";"1131,30";"0,0"
"03/01/2017";"2100";"28,7";"30,3";"27,2";"46,0";"48,0";"34,0";"16,0";"16,1";"12,6";"914,2";"914,4";"914,0";"2,7";"58,0";"6,9";"198,80";"0,0"
"03/01/2017";"2200";"27,9";"28,8";"27,9";"50,0";"52,0";"46,0";"16,7";"17,3";"16,0";"914,8";"914,9";"914,1";"4,1";"95,0";"9,9";"33,40";"0,0"
"03/01/2017";"2300";"26,8";"28,0";"26,8";"53,0";"53,0";"50,0";"16,3";"16,9";"15,7";"915,5";"915,5";"914,8";"4,1";"87,0";"10,0";"";"0,0"
"04/01/2017";"0000";"26,0";"26,8";"26,0";"56,0";"56,0";"53,0";"16,4";"16,6";"16,3";"916,1";"916,1";"915,5";"3,8";"98,0";"9,3";"";"0,0"
"04/01/2017";"0100";"25,7";"26,0";"25,6";"57,0";"58,0";"55,0";"16,7";"16,7";"16,1";"917,2";"917,2";"916,1";"3,7";"96,0";"8,3";"";"0,0"
"04/01/2017";"0200";"25,2";"25,7";"25,1";"62,0";"62,0";"57,0";"17,3";"17,3";"16,7";"917,6";"917,6";"917,1";"2,8";"102,0";"6,6";"";"0,0"
"04/01/2017";"0300";"25,0";"25,4";"24,9";"63,0";"64,0";"61,0";"17,6";"17,6";"17,3";"917,5";"917,6";"917,4";"2,2";"91,0";"6,8";"";"0,0"
"04/01/2017";"0400";"24,4";"25,1";"24,4";"68,0";"68,0";"63,0";"18,0";"18,0";"17,6";"917,1";"917,5";"917,1";"3,1";"99,0";"7,0";"";"0,0"
"04/01/2017";"0500";"24,0";"24,5";"23,8";"70,0";"70,0";"67,0";"18,1";"18,2";"18,0";"917,1";"917,2";"917,0";"2,6";"113,0";"7,0";"";"0,0"
"04/01/2017";"0600";"23,3";"24,0";"23,3";"72,0";"72,0";"70,0";"18,0";"18,1";"18,0";"916,9";"917,1";"916,9";"2,7";"102,0";"6,3";"";"0,0"
"04/01/2017";"0700";"23,0";"23,4";"23,0";"73,0";"73,0";"72,0";"18,0";"18,1";"18,0";"917,3";"917,3";"916,9";"2,7";"112,0";"6,9";"";"0,0"
"04/01/2017";"0800";"22,7";"23,1";"22,6";"73,0";"74,0";"72,0";"17,7";"18,0";"17,7";"917,4";"917,4";"917,2";"3,2";"97,0";"6,2";"";"0,0"
"04/01/2017";"0900";"22,6";"22,7";"22,4";"74,0";"75,0";"73,0";"17,7";"17,7";"17,6";"918,2";"918,2";"917,4";"2,8";"85,0";"6,2";"46,10";"0,0"
"04/01/2017";"1000";"23,6";"23,6";"22,6";"70,0";"74,0";"69,0";"17,8";"18,2";"17,7";"918,9";"918,9";"918,2";"4,1";"86,0";"8,0";"538,60";"0,0"
"04/01/2017";"1100";"25,1";"25,3";"23,6";"63,0";"71,0";"63,0";"17,5";"18,2";"17,5";"919,2";"919,2";"918,9";"3,7";"87,0";"8,0";"1461,60";"0,0"
"04/01/2017";"1200";"25,8";"26,7";"24,7";"58,0";"64,0";"56,0";"16,9";"18,1";"16,6";"919,4";"919,5";"919,2";"3,5";"74,0";"7,8";"2213,30";"0,0"
"04/01/2017";"1300";"27,7";"27,9";"25,5";"51,0";"59,0";"50,0";"16,6";"17,9";"16,2";"919,5";"919,6";"919,4";"2,7";"86,0";"8,0";"2874,40";"0,0"
"04/01/2017";"1400";"29,5";"29,6";"27,6";"51,0";"55,0";"47,0";"18,2";"18,4";"16,3";"919,3";"919,6";"919,3";"2,3";"104,0";"7,4";"3483,30";"0,0"
"04/01/2017";"1500";"29,1";"30,1";"28,7";"49,0";"52,0";"44,0";"17,4";"18,5";"15,9";"918,8";"919,3";"918,8";"2,6";"91,0";"6,5";"3303,10";"0,0"
"04/01/2017";"1600";"29,3";"30,7";"28,6";"45,0";"52,0";"42,0";"16,2";"18,8";"15,9";"918,3";"918,8";"918,2";"2,4";"58,0";"6,5";"2509,70";"0,0"
"04/01/2017";"1700";"31,3";"31,8";"29,3";"43,0";"47,0";"37,0";"17,1";"18,4";"14,9";"917,7";"918,3";"917,7";"2,4";"24,0";"6,2";"3887,00";"0,0"
"04/01/2017";"1800";"30,7";"32,1";"30,7";"39,0";"44,0";"36,0";"15,1";"17,6";"14,4";"916,7";"917,7";"916,6";"1,9";"30,0";"6,7";"2975,30";"0,0"
"04/01/2017";"1900";"29,4";"31,0";"29,1";"43,0";"50,0";"38,0";"15,7";"17,6";"14,4";"916,5";"916,7";"916,4";"1,9";"53,0";"5,1";"985,40";"0,0"
"04/01/2017";"2000";"28,6";"29,6";"28,5";"46,0";"51,0";"41,0";"15,7";"17,8";"14,6";"916,2";"916,5";"916,0";"3,7";"77,0";"8,2";"522,60";"0,0"
"04/01/2017";"2100";"27,6";"28,8";"27,6";"50,0";"50,0";"45,0";"16,3";"16,4";"15,6";"916,6";"916,6";"916,2";"3,1";"110,0";"8,2";"297,00";"0,0"
"04/01/2017";"2200";"27,0";"27,6";"27,0";"53,0";"53,0";"50,0";"16,5";"16,5";"16,0";"916,8";"916,8";"916,6";"2,8";"111,0";"6,5";"56,30";"0,0"
"04/01/2017";"2300";"25,8";"27,0";"25,7";"57,0";"58,0";"53,0";"16,6";"17,0";"16,5";"917,7";"917,8";"916,8";"1,7";"139,0";"6,1";"";"0,0"
"05/01/2017";"0000";"24,9";"25,8";"24,9";"59,0";"60,0";"57,0";"16,3";"16,6";"16,3";"918,6";"918,7";"917,6";"2,1";"104,0";"5,6";"";"0,0"
"05/01/2017";"0100";"24,1";"24,9";"24,1";"60,0";"60,0";"58,0";"15,9";"16,4";"15,9";"918,9";"919,0";"918,6";"2,2";"109,0";"5,9";"";"0,0"
"05/01/2017";"0200";"23,4";"24,1";"23,4";"62,0";"62,0";"60,0";"15,8";"15,9";"15,7";"919,2";"919,3";"918,9";"2,0";"93,0";"5,0";"";"0,0"
"05/01/2017";"0300";"23,0";"23,5";"23,0";"62,0";"63,0";"62,0";"15,4";"15,8";"15,4";"919,2";"919,3";"919,1";"2,2";"96,0";"4,8";"";"0,0"
"05/01/2017";"0400";"22,5";"23,1";"22,4";"63,0";"64,0";"62,0";"15,2";"15,4";"15,1";"919,2";"919,3";"919,2";"0,8";"123,0";"4,0";"";"0,0"
"05/01/2017";"0500";"21,2";"22,9";"21,1";"67,0";"67,0";"62,0";"14,8";"15,2";"14,7";"919,2";"919,3";"919,2";"0,4";"243,0";"3,0";"";"0,0"
"05/01/2017";"0600";"21,4";"21,8";"21,1";"68,0";"69,0";"65,0";"15,2";"15,3";"14,8";"918,7";"919,2";"918,7";"0,7";"65,0";"1,3";"";"0,0"
"05/01/2017";"0700";"20,8";"21,4";"20,8";"70,0";"70,0";"68,0";"15,1";"15,3";"15,0";"918,3";"918,7";"918,3";"0,3";"137,0";"1,3";"";"0,0"
"05/01/2017";"0800";"21,7";"22,0";"20,6";"67,0";"71,0";"65,0";"15,2";"15,6";"15,0";"918,5";"918,5";"918,3";"1,8";"115,0";"3,5";"";"0,0"
"05/01/2017";"0900";"21,9";"22,0";"21,6";"66,0";"67,0";"66,0";"15,3";"15,3";"15,1";"918,8";"918,8";"918,5";"2,2";"99,0";"4,7";"30,50";"0,0"
"05/01/2017";"1000";"23,4";"23,4";"21,9";"63,0";"66,0";"62,0";"15,9";"15,9";"15,3";"919,6";"919,6";"918,8";"2,1";"95,0";"5,9";"530,00";"0,0"
"05/01/2017";"1100";"25,1";"25,3";"23,4";"57,0";"63,0";"55,0";"15,9";"16,4";"15,5";"920,3";"920,3";"919,6";"1,7";"71,0";"5,3";"1374,20";"0,0"
"05/01/2017";"1200";"26,6";"26,6";"25,0";"54,0";"59,0";"52,0";"16,7";"16,7";"15,5";"920,5";"920,5";"920,3";"2,3";"112,0";"4,8";"2208,20";"0,0"
"05/01/2017";"1300";"28,1";"28,3";"26,6";"47,0";"55,0";"46,0";"15,9";"16,9";"14,7";"920,6";"920,7";"920,5";"1,4";"81,0";"5,1";"2955,40";"0,0"
"05/01/2017";"1400";"28,8";"29,5";"27,4";"45,0";"51,0";"41,0";"15,5";"16,8";"14,1";"920,2";"920,6";"920,2";"1,6";"137,0";"4,7";"3494,10";"0,0"
"05/01/2017";"1500";"30,8";"30,8";"28,8";"42,0";"48,0";"40,0";"16,4";"17,8";"14,8";"919,5";"920,2";"919,5";"1,9";"358,0";"4,9";"3912,20";"0,0"
"05/01/2017";"1600";"31,7";"31,9";"29,8";"37,0";"44,0";"34,0";"15,4";"17,3";"13,4";"918,7";"919,5";"918,7";"1,9";"347,0";"5,1";"4069,30";"0,0"
"05/01/2017";"1700";"31,1";"32,3";"30,9";"39,0";"42,0";"33,0";"15,4";"16,8";"13,4";"918,1";"918,7";"918,1";"2,7";"36,0";"5,8";"3765,40";"0,0"
"05/01/2017";"1800";"29,4";"31,1";"29,3";"46,0";"47,0";"37,0";"16,5";"17,3";"14,2";"917,5";"918,1";"917,5";"2,1";"61,0";"6,3";"1646,30";"0,0"
"05/01/2017";"1900";"28,8";"29,5";"28,5";"46,0";"53,0";"44,0";"16,1";"18,1";"15,9";"917,2";"917,5";"917,1";"0,2";"67,0";"5,9";"609,00";"0,0"
"05/01/2017";"2000";"27,7";"28,8";"27,2";"52,0";"55,0";"46,0";"16,9";"17,5";"16,3";"917,0";"917,6";"916,9";"1,1";"159,0";"7,3";"232,10";"0,0"
"05/01/2017";"2100";"27,5";"28,4";"27,3";"51,0";"53,0";"49,0";"16,4";"17,1";"16,3";"917,2";"917,3";"916,9";"1,6";"138,0";"3,7";"218,50";"0,0"
"05/01/2017";"2200";"27,1";"28,0";"27,1";"53,0";"53,0";"49,0";"16,7";"16,7";"16,3";"917,7";"917,8";"917,1";"2,2";"98,0";"5,2";"16,50";"0,0"
"05/01/2017";"2300";"26,2";"27,1";"26,1";"56,0";"57,0";"53,0";"16,8";"17,0";"16,7";"918,1";"918,1";"917,6";"2,1";"91,0";"5,5";"";"0,0"
"06/01/2017";"0000";"25,8";"26,4";"25,7";"57,0";"58,0";"56,0";"16,7";"16,9";"16,7";"918,4";"918,5";"918,1";"2,4";"93,0";"5,1";"";"0,0"
"06/01/2017";"0100";"25,1";"25,9";"25,1";"60,0";"60,0";"57,0";"16,6";"16,7";"16,6";"919,0";"919,0";"918,4";"2,6";"92,0";"5,7";"";"0,0"
"06/01/2017";"0200";"24,5";"25,1";"24,5";"63,0";"63,0";"60,0";"17,0";"17,1";"16,6";"919,2";"919,2";"918,9";"2,1";"104,0";"5,9";"";"0,0"
"06/01/2017";"0300";"23,9";"24,5";"23,9";"65,0";"65,0";"63,0";"17,0";"17,1";"17,0";"918,8";"919,2";"918,8";"1,4";"99,0";"5,1";"";"0,0"
"06/01/2017";"0400";"23,6";"24,0";"23,4";"66,0";"67,0";"65,0";"16,9";"17,1";"16,9";"918,6";"918,8";"918,6";"2,0";"87,0";"4,7";"";"0,0"
"06/01/2017";"0500";"23,0";"23,6";"22,5";"69,0";"72,0";"66,0";"17,1";"17,3";"16,9";"918,2";"918,6";"918,1";"1,9";"109,0";"4,4";"";"0,0"
"06/01/2017";"0600";"22,9";"23,1";"22,8";"69,0";"70,0";"69,0";"16,9";"17,1";"16,9";"918,4";"918,4";"918,2";"1,5";"115,0";"3,6";"";"0,0"
"06/01/2017";"0700";"22,8";"23,1";"22,7";"68,0";"69,0";"67,0";"16,6";"16,9";"16,6";"918,1";"918,4";"918,0";"1,5";"121,0";"4,0";"";"0,0"
"06/01/2017";"0800";"22,7";"23,0";"22,6";"67,0";"69,0";"66,0";"16,2";"16,6";"16,2";"918,3";"918,3";"918,0";"1,8";"118,0";"3,5";"";"0,0"
"06/01/2017";"0900";"22,9";"22,9";"21,7";"68,0";"71,0";"67,0";"16,5";"16,6";"16,1";"919,0";"919,0";"918,3";"0,8";"102,0";"3,2";"39,50";"0,0"
"06/01/2017";"1000";"24,6";"24,6";"22,9";"63,0";"68,0";"62,0";"17,1";"17,2";"16,5";"919,5";"919,5";"919,0";"2,2";"104,0";"4,0";"533,10";"0,0"
"06/01/2017";"1100";"26,1";"26,1";"24,6";"59,0";"63,0";"59,0";"17,6";"17,6";"16,8";"919,6";"919,6";"919,4";"2,1";"117,0";"5,5";"1363,10";"0,0"
"06/01/2017";"1200";"27,1";"27,5";"25,8";"55,0";"61,0";"53,0";"17,4";"18,2";"16,8";"919,7";"919,7";"919,6";"2,5";"81,0";"5,3";"2208,00";"0,0"
"06/01/2017";"1300";"28,9";"28,9";"27,1";"50,0";"56,0";"49,0";"17,6";"18,3";"16,8";"919,5";"919,7";"919,5";"2,0";"75,0";"5,3";"2938,80";"0,0"
"06/01/2017";"1400";"30,2";"30,2";"28,5";"49,0";"52,0";"45,0";"18,2";"18,4";"16,2";"919,1";"919,5";"919,1";"1,9";"85,0";"5,6";"3488,90";"0,0"
"06/01/2017";"1500";"31,2";"31,8";"28,9";"42,0";"51,0";"39,0";"16,6";"18,8";"16,1";"918,5";"919,1";"918,5";"1,9";"86,0";"6,7";"3634,30";"0,0"
"06/01/2017";"1600";"31,5";"31,5";"29,5";"45,0";"51,0";"40,0";"18,3";"18,8";"16,2";"917,6";"918,5";"917,6";"2,1";"49,0";"7,0";"3086,70";"0,0"
"06/01/2017";"1700";"24,4";"31,5";"24,4";"63,0";"63,0";"45,0";"16,9";"19,3";"16,6";"917,3";"917,6";"917,2";"4,6";"180,0";"12,9";"686,30";"0,0"
"06/01/2017";"1800";"21,6";"24,3";"20,3";"81,0";"83,0";"63,0";"18,3";"18,3";"16,4";"917,0";"918,1";"917,0";"1,4";"190,0";"12,9";"202,20";"4,6"
