"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2017";"0000";"18,6";"19,2";"18,2";"49,0";"51,0";"47,0";"7,7";"8,1";"7,5";"924,3";"924,3";"924,0";"1,6";"119,0";"2,6";"";"0,0"
"01/07/2017";"0100";"18,2";"18,6";"17,9";"48,0";"51,0";"47,0";"6,9";"7,7";"6,9";"924,6";"924,6";"924,3";"1,6";"116,0";"3,3";"";"0,0"
"01/07/2017";"0200";"15,7";"18,5";"15,6";"61,0";"61,0";"47,0";"8,3";"8,3";"6,9";"924,7";"924,8";"924,6";"0,4";"8,0";"2,8";"";"0,0"
"01/07/2017";"0300";"14,4";"15,8";"14,4";"70,0";"70,0";"61,0";"9,0";"9,1";"8,3";"924,6";"924,8";"924,6";"0,8";"316,0";"1,5";"";"0,0"
"01/07/2017";"0400";"14,1";"14,8";"13,7";"73,0";"74,0";"70,0";"9,2";"9,7";"8,8";"924,5";"924,7";"924,5";"0,0";"10,0";"1,5";"";"0,0"
"01/07/2017";"0500";"13,8";"14,4";"13,8";"73,0";"74,0";"72,0";"9,2";"9,6";"9,1";"924,2";"924,5";"924,2";"0,0";"44,0";"0,7";"";"0,0"
"01/07/2017";"0600";"13,0";"14,2";"13,0";"75,0";"76,0";"73,0";"8,6";"9,7";"8,6";"923,7";"924,2";"923,7";"0,4";"150,0";"1,0";"";"0,0"
"01/07/2017";"0700";"13,3";"13,6";"12,3";"76,0";"79,0";"75,0";"9,2";"9,5";"8,5";"923,6";"923,7";"923,6";"0,2";"172,0";"1,0";"";"0,0"
"01/07/2017";"0800";"12,5";"13,4";"12,4";"80,0";"80,0";"76,0";"9,1";"9,4";"8,9";"923,7";"923,7";"923,6";"0,0";"38,0";"0,8";"";"0,0"
"01/07/2017";"0900";"12,1";"12,8";"11,9";"82,0";"83,0";"80,0";"9,2";"9,5";"8,9";"923,8";"923,8";"923,7";"0,0";"7,0";"0,8";"";"0,0"
"01/07/2017";"1000";"11,6";"12,3";"11,4";"87,0";"87,0";"82,0";"9,5";"9,5";"9,0";"924,2";"924,2";"923,8";"0,0";"43,0";"1,0";"6,80";"0,0"
"01/07/2017";"1100";"13,9";"14,2";"11,7";"76,0";"87,0";"76,0";"9,7";"10,4";"9,6";"924,7";"924,7";"924,2";"0,3";"305,0";"2,1";"394,60";"0,0"
"01/07/2017";"1200";"18,1";"18,2";"13,9";"60,0";"76,0";"60,0";"10,2";"11,0";"9,7";"925,3";"925,3";"924,7";"0,8";"53,0";"1,7";"1107,30";"0,0"
"01/07/2017";"1300";"20,4";"20,5";"18,1";"48,0";"61,0";"48,0";"8,9";"10,6";"8,9";"925,5";"925,5";"925,3";"0,7";"39,0";"2,0";"1786,80";"0,0"
"01/07/2017";"1400";"23,1";"23,1";"20,1";"34,0";"48,0";"33,0";"6,2";"8,9";"6,2";"925,1";"925,5";"925,0";"1,4";"1,0";"3,7";"2277,30";"0,0"
"01/07/2017";"1500";"24,0";"24,8";"22,1";"30,0";"36,0";"29,0";"5,5";"6,7";"4,5";"924,4";"925,1";"924,4";"1,1";"341,0";"3,7";"2565,00";"0,0"
"01/07/2017";"1600";"23,0";"25,6";"23,0";"30,0";"31,0";"26,0";"4,4";"6,4";"3,7";"923,5";"924,4";"923,4";"2,3";"151,0";"5,9";"2335,30";"0,0"
"01/07/2017";"1700";"23,9";"25,4";"22,8";"29,0";"32,0";"27,0";"4,9";"5,7";"4,0";"922,9";"923,5";"922,9";"1,9";"145,0";"5,9";"1592,30";"0,0"
"01/07/2017";"1800";"23,7";"24,8";"23,0";"31,0";"33,0";"27,0";"5,7";"6,1";"4,4";"922,6";"922,9";"922,5";"3,1";"165,0";"6,9";"1323,10";"0,0"
"01/07/2017";"1900";"23,3";"23,8";"22,8";"31,0";"34,0";"30,0";"5,3";"6,4";"5,1";"922,7";"922,7";"922,5";"3,7";"142,0";"7,5";"870,80";"0,0"
"01/07/2017";"2000";"22,0";"23,3";"22,0";"33,0";"34,0";"31,0";"5,1";"6,1";"5,0";"923,1";"923,1";"922,7";"3,0";"138,0";"7,5";"251,60";"0,0"
"01/07/2017";"2100";"20,6";"22,0";"20,5";"38,0";"40,0";"33,0";"5,9";"6,4";"4,9";"923,5";"923,5";"923,1";"2,1";"100,0";"6,0";"35,40";"0,0"
"01/07/2017";"2200";"20,0";"20,6";"19,9";"41,0";"41,0";"38,0";"6,3";"6,3";"5,8";"923,9";"923,9";"923,5";"1,2";"105,0";"4,1";"";"0,0"
"01/07/2017";"2300";"18,3";"20,0";"18,3";"49,0";"49,0";"41,0";"7,3";"7,3";"6,3";"924,4";"924,4";"923,9";"0,5";"123,0";"2,3";"";"0,0"
"02/07/2017";"0000";"17,6";"18,3";"16,9";"53,0";"54,0";"49,0";"7,8";"7,8";"7,1";"924,6";"924,6";"924,4";"0,8";"124,0";"1,7";"";"0,0"
"02/07/2017";"0100";"17,3";"17,9";"17,2";"52,0";"53,0";"50,0";"7,5";"7,8";"7,3";"925,0";"925,0";"924,6";"0,0";"124,0";"1,3";"";"0,0"
"02/07/2017";"0200";"16,9";"18,0";"16,6";"56,0";"57,0";"50,0";"7,9";"8,2";"7,3";"924,8";"925,0";"924,8";"0,7";"108,0";"1,3";"";"0,0"
"02/07/2017";"0300";"14,6";"17,1";"14,5";"64,0";"64,0";"54,0";"7,8";"8,2";"7,5";"924,8";"924,8";"924,6";"0,3";"43,0";"1,3";"";"0,0"
"02/07/2017";"0400";"15,1";"15,1";"14,2";"64,0";"67,0";"64,0";"8,2";"8,5";"8,0";"924,4";"924,8";"924,4";"1,1";"104,0";"2,0";"";"0,0"
"02/07/2017";"0500";"16,5";"16,5";"13,8";"54,0";"69,0";"54,0";"7,2";"8,5";"7,2";"924,4";"924,5";"924,3";"2,5";"140,0";"4,4";"";"0,0"
"02/07/2017";"0600";"14,3";"16,9";"13,1";"70,0";"73,0";"53,0";"9,0";"9,2";"7,1";"924,4";"924,5";"924,3";"0,8";"112,0";"5,9";"";"0,0"
"02/07/2017";"0700";"15,8";"16,2";"14,3";"68,0";"70,0";"65,0";"9,8";"9,8";"8,9";"924,3";"924,5";"924,3";"0,8";"111,0";"5,5";"";"0,0"
"02/07/2017";"0800";"16,4";"16,6";"15,6";"67,0";"69,0";"65,0";"10,3";"10,4";"9,6";"924,4";"924,5";"924,3";"3,6";"139,0";"7,4";"";"0,0"
"02/07/2017";"0900";"15,7";"16,4";"15,7";"71,0";"71,0";"67,0";"10,4";"10,5";"10,1";"925,0";"925,0";"924,4";"1,6";"126,0";"6,9";"";"0,0"
"02/07/2017";"1000";"15,4";"15,7";"13,7";"74,0";"78,0";"70,0";"10,7";"10,9";"9,6";"925,4";"925,4";"925,0";"1,3";"137,0";"4,1";"5,80";"0,0"
"02/07/2017";"1100";"17,1";"17,1";"14,8";"68,0";"74,0";"68,0";"11,1";"11,2";"10,0";"925,9";"925,9";"925,3";"1,1";"84,0";"4,9";"360,30";"0,0"
"02/07/2017";"1200";"18,8";"18,9";"17,1";"60,0";"68,0";"60,0";"10,9";"11,1";"10,6";"926,7";"926,7";"925,9";"2,2";"136,0";"7,1";"1101,60";"0,0"
"02/07/2017";"1300";"20,3";"20,4";"18,2";"53,0";"61,0";"53,0";"10,4";"11,1";"10,3";"927,1";"927,1";"926,7";"2,5";"130,0";"8,5";"1808,40";"0,0"
"02/07/2017";"1400";"19,2";"21,1";"19,0";"57,0";"58,0";"50,0";"10,5";"11,0";"9,9";"927,2";"927,3";"927,0";"2,9";"139,0";"8,6";"1499,10";"0,0"
"02/07/2017";"1500";"21,0";"22,0";"19,2";"51,0";"57,0";"48,0";"10,5";"11,1";"9,7";"926,7";"927,3";"926,7";"3,5";"129,0";"7,4";"1487,70";"0,0"
"02/07/2017";"1600";"20,3";"23,1";"20,3";"49,0";"51,0";"42,0";"9,2";"10,8";"9,0";"925,9";"926,7";"925,9";"4,0";"139,0";"7,9";"2710,80";"0,0"
"02/07/2017";"1700";"22,1";"23,1";"20,2";"44,0";"51,0";"41,0";"9,2";"10,0";"8,5";"925,6";"925,9";"925,6";"3,0";"136,0";"8,1";"2504,70";"0,0"
"02/07/2017";"1800";"21,7";"22,3";"20,1";"41,0";"49,0";"41,0";"7,9";"9,8";"7,9";"925,7";"925,7";"925,5";"3,4";"129,0";"8,4";"1842,50";"0,0"
"02/07/2017";"1900";"19,7";"22,0";"19,7";"49,0";"50,0";"41,0";"8,5";"9,0";"7,9";"925,7";"925,7";"925,6";"3,7";"142,0";"8,2";"790,80";"0,0"
"02/07/2017";"2000";"19,7";"20,7";"19,6";"48,0";"49,0";"44,0";"8,4";"8,9";"7,6";"925,8";"925,8";"925,6";"2,7";"125,0";"8,2";"675,00";"0,0"
"02/07/2017";"2100";"18,2";"19,7";"18,2";"55,0";"55,0";"48,0";"8,9";"8,9";"8,1";"926,3";"926,3";"925,8";"3,3";"137,0";"6,8";"64,10";"0,0"
"02/07/2017";"2200";"17,3";"18,3";"17,3";"59,0";"59,0";"55,0";"9,1";"9,1";"8,9";"926,9";"926,9";"926,3";"5,2";"143,0";"9,5";"";"0,0"
"02/07/2017";"2300";"16,0";"17,2";"15,9";"61,0";"62,0";"59,0";"8,5";"9,2";"8,5";"927,3";"927,3";"926,8";"4,1";"136,0";"9,4";"";"0,0"
"03/07/2017";"0000";"15,6";"16,2";"15,1";"61,0";"62,0";"59,0";"8,0";"8,4";"7,8";"927,7";"927,8";"927,2";"1,3";"97,0";"9,5";"";"0,0"
"03/07/2017";"0100";"14,7";"15,6";"14,7";"61,0";"61,0";"59,0";"7,2";"7,8";"7,2";"928,2";"928,2";"927,7";"1,1";"62,0";"5,5";"";"0,0"
"03/07/2017";"0200";"14,2";"15,3";"14,1";"62,0";"63,0";"58,0";"7,0";"7,5";"7,0";"928,3";"928,3";"928,2";"0,9";"41,0";"5,3";"";"0,0"
"03/07/2017";"0300";"14,6";"15,0";"14,0";"61,0";"63,0";"60,0";"7,1";"7,4";"7,1";"928,4";"928,4";"928,3";"2,8";"121,0";"7,1";"";"0,0"
"03/07/2017";"0400";"14,2";"14,9";"14,0";"63,0";"63,0";"60,0";"7,2";"7,2";"7,0";"928,2";"928,5";"928,2";"3,8";"128,0";"8,8";"";"0,0"
"03/07/2017";"0500";"13,4";"14,2";"13,4";"66,0";"66,0";"63,0";"7,1";"7,2";"7,0";"927,9";"928,2";"927,9";"2,5";"125,0";"10,9";"";"0,0"
"03/07/2017";"0600";"12,2";"13,5";"12,2";"70,0";"70,0";"65,0";"6,8";"7,2";"6,8";"927,8";"928,0";"927,8";"0,9";"304,0";"7,5";"";"0,0"
"03/07/2017";"0700";"12,8";"13,5";"11,8";"67,0";"71,0";"65,0";"6,8";"7,3";"6,7";"927,6";"927,8";"927,5";"2,0";"120,0";"5,2";"";"0,0"
"03/07/2017";"0800";"12,5";"13,1";"12,5";"68,0";"68,0";"66,0";"6,8";"7,0";"6,8";"927,8";"927,8";"927,6";"3,1";"135,0";"10,1";"";"0,0"
"03/07/2017";"0900";"12,5";"12,8";"12,3";"68,0";"69,0";"67,0";"6,8";"6,9";"6,7";"928,2";"928,2";"927,8";"4,0";"128,0";"10,8";"";"0,0"
"03/07/2017";"1000";"12,6";"12,7";"12,3";"67,0";"68,0";"67,0";"6,7";"6,8";"6,6";"928,6";"928,6";"928,1";"2,4";"128,0";"9,8";"5,00";"0,0"
"03/07/2017";"1100";"13,7";"13,9";"12,5";"60,0";"67,0";"60,0";"6,1";"6,7";"6,1";"929,3";"929,3";"928,6";"3,1";"105,0";"9,0";"415,00";"0,0"
"03/07/2017";"1200";"15,2";"15,3";"13,7";"54,0";"61,0";"54,0";"6,0";"6,4";"5,6";"930,2";"930,2";"929,3";"4,1";"114,0";"8,9";"1156,20";"0,0"
"03/07/2017";"1300";"16,6";"17,0";"14,8";"49,0";"55,0";"46,0";"5,7";"6,0";"5,0";"930,3";"930,5";"930,2";"4,6";"131,0";"10,9";"1854,60";"0,0"
"03/07/2017";"1400";"17,6";"17,9";"16,3";"43,0";"49,0";"42,0";"4,9";"5,5";"4,5";"930,2";"930,4";"930,1";"4,2";"137,0";"9,1";"2371,60";"0,0"
"03/07/2017";"1500";"18,9";"19,3";"17,7";"39,0";"43,0";"38,0";"4,8";"5,6";"4,1";"929,5";"930,2";"929,5";"4,1";"132,0";"8,7";"2673,20";"0,0"
"03/07/2017";"1600";"19,9";"20,2";"18,2";"37,0";"41,0";"36,0";"4,8";"5,2";"4,2";"928,4";"929,5";"928,4";"2,8";"115,0";"8,4";"2736,30";"0,0"
"03/07/2017";"1700";"20,6";"20,6";"17,9";"36,0";"41,0";"36,0";"5,1";"5,6";"4,2";"927,5";"928,4";"927,4";"3,3";"93,0";"8,3";"2294,40";"0,0"
"03/07/2017";"1800";"19,8";"20,6";"19,2";"37,0";"38,0";"35,0";"4,6";"5,4";"3,9";"926,8";"927,5";"926,8";"3,2";"118,0";"8,3";"2168,90";"0,0"
"03/07/2017";"1900";"18,3";"19,8";"18,3";"38,0";"39,0";"36,0";"3,6";"4,5";"3,6";"927,1";"927,1";"926,8";"4,2";"137,0";"9,6";"1541,50";"0,0"
"03/07/2017";"2000";"17,0";"18,3";"17,0";"38,0";"39,0";"37,0";"2,7";"3,9";"2,5";"927,4";"927,4";"927,0";"4,5";"139,0";"9,0";"780,90";"0,0"
"03/07/2017";"2100";"15,5";"17,0";"15,4";"42,0";"43,0";"38,0";"2,7";"2,8";"2,4";"928,1";"928,1";"927,4";"2,9";"117,0";"8,8";"71,40";"0,0"
"03/07/2017";"2200";"14,5";"15,6";"14,5";"50,0";"50,0";"42,0";"4,1";"4,1";"2,8";"928,4";"928,5";"928,1";"2,5";"110,0";"7,0";"";"0,0"
"03/07/2017";"2300";"13,8";"14,5";"13,7";"54,0";"54,0";"50,0";"4,7";"4,8";"4,0";"928,6";"928,6";"928,4";"3,2";"141,0";"7,8";"";"0,0"
"04/07/2017";"0000";"13,4";"13,9";"13,4";"54,0";"55,0";"54,0";"4,4";"4,8";"4,4";"928,8";"928,8";"928,6";"3,4";"122,0";"8,1";"";"0,0"
"04/07/2017";"0100";"13,0";"13,5";"12,9";"59,0";"59,0";"54,0";"5,0";"5,0";"4,4";"929,0";"929,1";"928,8";"3,3";"124,0";"8,4";"";"0,0"
"04/07/2017";"0200";"12,5";"13,0";"12,5";"63,0";"63,0";"59,0";"5,6";"5,7";"5,0";"929,3";"929,3";"929,0";"3,5";"134,0";"8,9";"";"0,0"
"04/07/2017";"0300";"12,4";"12,6";"12,1";"64,0";"64,0";"63,0";"5,6";"5,8";"5,6";"929,1";"929,3";"929,1";"3,2";"116,0";"7,0";"";"0,0"
"04/07/2017";"0400";"11,0";"12,4";"10,9";"70,0";"70,0";"63,0";"5,7";"5,7";"5,4";"929,2";"929,3";"929,1";"1,5";"82,0";"7,0";"";"0,0"
"04/07/2017";"0500";"10,9";"11,6";"10,7";"69,0";"70,0";"67,0";"5,5";"5,7";"5,4";"929,0";"929,2";"928,9";"1,6";"92,0";"5,5";"";"0,0"
"04/07/2017";"0600";"10,8";"11,1";"10,6";"70,0";"71,0";"69,0";"5,6";"5,6";"5,4";"929,0";"929,1";"928,9";"2,4";"121,0";"5,8";"";"0,0"
"04/07/2017";"0700";"10,2";"10,8";"10,0";"72,0";"73,0";"70,0";"5,4";"5,6";"5,2";"929,1";"929,1";"928,9";"1,7";"117,0";"5,8";"";"0,0"
"04/07/2017";"0800";"7,7";"10,4";"7,7";"84,0";"84,0";"72,0";"5,1";"5,6";"4,6";"929,4";"929,4";"929,0";"1,1";"54,0";"4,8";"";"0,0"
"04/07/2017";"0900";"8,9";"9,2";"7,7";"80,0";"85,0";"79,0";"5,6";"6,0";"5,2";"929,6";"929,6";"929,3";"1,5";"68,0";"3,3";"";"0,0"
"04/07/2017";"1000";"9,8";"9,8";"8,9";"75,0";"80,0";"75,0";"5,6";"5,7";"5,4";"929,9";"929,9";"929,5";"2,5";"99,0";"5,1";"4,40";"0,0"
"04/07/2017";"1100";"11,3";"11,3";"9,7";"70,0";"75,0";"69,0";"5,9";"6,1";"5,4";"930,5";"930,5";"929,9";"3,4";"82,0";"6,5";"422,70";"0,0"
"04/07/2017";"1200";"13,6";"13,7";"11,3";"63,0";"70,0";"63,0";"6,6";"6,8";"5,9";"931,4";"931,4";"930,5";"5,0";"74,0";"9,4";"1183,80";"0,0"
"04/07/2017";"1300";"15,0";"15,5";"13,4";"48,0";"63,0";"48,0";"4,2";"6,8";"4,2";"931,6";"931,7";"931,4";"5,7";"93,0";"12,6";"1912,20";"0,0"
"04/07/2017";"1400";"16,4";"16,8";"14,8";"44,0";"50,0";"43,0";"4,1";"4,8";"3,5";"931,1";"931,6";"931,1";"5,5";"94,0";"14,1";"2325,30";"0,0"
"04/07/2017";"1500";"18,0";"18,1";"16,2";"43,0";"46,0";"40,0";"5,3";"5,3";"3,8";"930,6";"931,2";"930,6";"4,3";"94,0";"12,8";"2458,90";"0,0"
"04/07/2017";"1600";"16,9";"19,7";"16,4";"46,0";"46,0";"39,0";"5,2";"5,8";"4,1";"929,5";"930,6";"929,5";"5,3";"103,0";"11,7";"1946,60";"0,0"
"04/07/2017";"1700";"16,9";"17,8";"16,8";"44,0";"46,0";"43,0";"4,6";"5,6";"4,4";"928,7";"929,5";"928,7";"5,3";"84,0";"11,4";"1311,80";"0,0"
"04/07/2017";"1800";"17,7";"17,9";"16,5";"43,0";"46,0";"42,0";"5,0";"5,2";"4,2";"928,4";"928,7";"928,4";"4,8";"79,0";"10,4";"925,80";"0,0"
"04/07/2017";"1900";"17,8";"19,1";"17,1";"40,0";"43,0";"39,0";"4,0";"5,2";"3,9";"928,4";"928,5";"928,3";"4,2";"100,0";"11,3";"1578,40";"0,0"
"04/07/2017";"2000";"16,9";"17,8";"16,8";"46,0";"46,0";"40,0";"5,1";"5,3";"4,0";"928,5";"928,5";"928,4";"4,3";"86,0";"10,4";"503,10";"0,0"
"04/07/2017";"2100";"15,9";"17,0";"15,9";"50,0";"50,0";"45,0";"5,5";"5,5";"4,8";"928,7";"928,7";"928,3";"2,7";"93,0";"10,1";"93,30";"0,0"
"04/07/2017";"2200";"15,3";"16,0";"15,3";"52,0";"53,0";"50,0";"5,6";"5,7";"5,5";"928,6";"928,7";"928,5";"2,1";"107,0";"6,8";"";"0,0"
"04/07/2017";"2300";"14,7";"15,5";"14,6";"56,0";"56,0";"52,0";"5,9";"5,9";"5,6";"928,8";"928,8";"928,6";"2,3";"102,0";"5,9";"";"0,0"
"05/07/2017";"0000";"14,1";"14,7";"14,1";"59,0";"59,0";"56,0";"6,2";"6,2";"5,9";"929,2";"929,2";"928,8";"1,8";"86,0";"4,7";"";"0,0"
"05/07/2017";"0100";"13,8";"14,1";"13,7";"63,0";"63,0";"59,0";"6,8";"6,8";"6,1";"929,6";"929,6";"929,2";"1,7";"115,0";"4,2";"";"0,0"
"05/07/2017";"0200";"13,4";"13,9";"13,4";"68,0";"68,0";"63,0";"7,6";"7,6";"6,8";"929,5";"929,7";"929,5";"1,7";"109,0";"5,0";"";"0,0"
"05/07/2017";"0300";"12,7";"13,4";"12,7";"74,0";"74,0";"68,0";"8,1";"8,1";"7,5";"929,0";"929,5";"929,0";"2,3";"101,0";"5,2";"";"0,0"
"05/07/2017";"0400";"12,6";"13,1";"12,6";"75,0";"75,0";"74,0";"8,2";"8,5";"8,2";"928,6";"929,0";"928,6";"3,4";"98,0";"8,3";"";"0,0"
"05/07/2017";"0500";"12,5";"12,8";"12,4";"73,0";"75,0";"72,0";"7,9";"8,3";"7,8";"928,3";"928,7";"928,3";"3,5";"109,0";"7,4";"";"0,0"
"05/07/2017";"0600";"12,2";"12,6";"12,0";"74,0";"75,0";"73,0";"7,7";"7,9";"7,6";"928,1";"928,4";"928,1";"2,3";"100,0";"7,4";"";"0,0"
"05/07/2017";"0700";"12,5";"12,6";"11,9";"73,0";"75,0";"72,0";"7,7";"7,8";"7,6";"928,0";"928,1";"927,9";"1,8";"100,0";"5,5";"";"0,0"
"05/07/2017";"0800";"12,6";"12,7";"12,4";"72,0";"73,0";"71,0";"7,6";"7,7";"7,4";"928,1";"928,1";"927,9";"2,3";"89,0";"5,7";"";"0,0"
"05/07/2017";"0900";"12,8";"12,8";"12,6";"71,0";"72,0";"71,0";"7,6";"7,8";"7,6";"928,3";"928,3";"927,9";"3,1";"90,0";"6,8";"";"0,0"
"05/07/2017";"1000";"12,7";"12,9";"12,7";"72,0";"72,0";"70,0";"7,7";"7,8";"7,5";"928,7";"928,8";"928,3";"3,3";"108,0";"7,6";"4,80";"0,0"
"05/07/2017";"1100";"13,3";"13,3";"12,7";"69,0";"73,0";"69,0";"7,8";"8,0";"7,7";"929,1";"929,1";"928,7";"3,7";"117,0";"7,9";"186,60";"0,0"
"05/07/2017";"1200";"14,6";"15,2";"13,3";"64,0";"69,0";"62,0";"7,8";"8,4";"7,7";"929,9";"929,9";"929,1";"2,8";"96,0";"7,9";"723,20";"0,0"
"05/07/2017";"1300";"16,5";"16,5";"14,5";"59,0";"65,0";"58,0";"8,3";"8,7";"7,9";"930,4";"930,5";"929,9";"3,4";"78,0";"10,4";"1310,20";"0,0"
"05/07/2017";"1400";"16,5";"17,2";"15,7";"58,0";"62,0";"57,0";"8,2";"8,9";"8,0";"930,4";"930,6";"930,4";"3,3";"96,0";"8,9";"1560,40";"0,0"
"05/07/2017";"1500";"16,9";"18,3";"16,3";"59,0";"62,0";"54,0";"9,0";"9,3";"8,3";"929,8";"930,5";"929,8";"4,3";"72,0";"9,6";"1477,60";"0,0"
"05/07/2017";"1600";"18,1";"18,3";"16,9";"53,0";"60,0";"53,0";"8,5";"9,1";"8,3";"928,8";"929,8";"928,8";"4,2";"67,0";"10,7";"1699,00";"0,0"
"05/07/2017";"1700";"19,0";"19,0";"17,8";"50,0";"54,0";"50,0";"8,5";"8,8";"8,1";"927,8";"928,8";"927,8";"4,2";"78,0";"9,4";"1413,90";"0,0"
"05/07/2017";"1800";"18,4";"20,1";"18,1";"50,0";"52,0";"47,0";"7,7";"9,0";"7,7";"927,3";"927,8";"927,2";"4,2";"84,0";"10,2";"1411,70";"0,0"
"05/07/2017";"1900";"18,2";"20,2";"17,8";"51,0";"52,0";"45,0";"8,0";"8,9";"7,0";"927,1";"927,3";"927,1";"3,3";"84,0";"8,2";"1033,70";"0,0"
"05/07/2017";"2000";"17,4";"18,3";"17,4";"54,0";"54,0";"51,0";"8,0";"8,2";"7,7";"927,4";"927,4";"927,1";"3,8";"69,0";"8,1";"294,20";"0,0"
"05/07/2017";"2100";"16,6";"17,4";"16,6";"56,0";"57,0";"54,0";"7,8";"8,4";"7,8";"927,5";"927,6";"927,3";"3,1";"62,0";"7,6";"73,80";"0,0"
"05/07/2017";"2200";"15,0";"16,6";"15,0";"65,0";"65,0";"56,0";"8,4";"8,5";"7,8";"927,7";"927,7";"927,5";"0,9";"68,0";"5,8";"";"0,0"
"05/07/2017";"2300";"15,3";"15,7";"14,9";"64,0";"66,0";"63,0";"8,6";"8,8";"8,4";"928,0";"928,0";"927,7";"1,0";"117,0";"4,5";"";"0,0"
"06/07/2017";"0000";"14,2";"15,4";"13,4";"71,0";"73,0";"64,0";"9,0";"9,1";"8,3";"928,2";"928,3";"928,0";"0,3";"66,0";"2,0";"";"0,0"
"06/07/2017";"0100";"15,2";"15,3";"13,6";"67,0";"73,0";"67,0";"9,1";"9,3";"8,8";"928,1";"928,4";"928,1";"1,7";"102,0";"3,5";"";"0,0"
"06/07/2017";"0200";"12,8";"15,2";"12,5";"78,0";"78,0";"67,0";"9,1";"9,3";"8,5";"928,1";"928,3";"928,0";"1,5";"47,0";"3,9";"";"0,0"
"06/07/2017";"0300";"13,5";"13,5";"12,5";"76,0";"80,0";"76,0";"9,4";"9,5";"8,9";"927,8";"928,1";"927,8";"1,6";"117,0";"3,0";"";"0,0"
"06/07/2017";"0400";"13,3";"13,6";"12,7";"80,0";"81,0";"76,0";"9,9";"9,9";"9,1";"927,6";"927,8";"927,6";"0,7";"114,0";"3,5";"";"0,0"
"06/07/2017";"0500";"11,4";"13,4";"10,6";"87,0";"88,0";"79,0";"9,2";"10,2";"7,9";"927,5";"927,7";"927,5";"0,8";"33,0";"2,8";"";"0,0"
"06/07/2017";"0600";"11,9";"11,9";"11,4";"86,0";"88,0";"86,0";"9,7";"9,9";"9,3";"926,9";"927,5";"926,9";"1,2";"76,0";"2,6";"";"0,0"
"06/07/2017";"0700";"11,9";"11,9";"11,3";"87,0";"88,0";"86,0";"9,7";"9,8";"9,2";"926,7";"926,9";"926,7";"0,2";"92,0";"2,6";"";"0,0"
"06/07/2017";"0800";"12,0";"12,3";"11,9";"84,0";"87,0";"83,0";"9,4";"9,9";"9,3";"926,8";"927,0";"926,7";"0,5";"94,0";"2,7";"";"0,0"
"06/07/2017";"0900";"11,5";"12,0";"11,4";"86,0";"86,0";"84,0";"9,2";"9,6";"8,8";"927,0";"927,0";"926,6";"0,4";"72,0";"2,6";"";"0,0"
"06/07/2017";"1000";"11,0";"11,6";"10,8";"88,0";"89,0";"86,0";"9,2";"9,4";"8,8";"927,2";"927,3";"927,0";"0,1";"29,0";"1,5";"3,70";"0,0"
"06/07/2017";"1100";"13,3";"13,3";"10,9";"84,0";"89,0";"84,0";"10,7";"10,7";"9,1";"927,6";"927,6";"927,2";"0,7";"106,0";"2,5";"199,20";"0,0"
"06/07/2017";"1200";"15,0";"15,0";"13,3";"73,0";"84,0";"72,0";"10,3";"10,8";"9,8";"928,3";"928,3";"927,6";"2,0";"75,0";"4,4";"660,70";"0,0"
"06/07/2017";"1300";"17,0";"17,3";"14,8";"60,0";"73,0";"60,0";"9,1";"10,3";"9,0";"928,6";"928,7";"928,3";"4,3";"95,0";"8,6";"1309,90";"0,0"
"06/07/2017";"1400";"17,3";"17,4";"16,3";"60,0";"64,0";"59,0";"9,3";"9,6";"8,9";"928,7";"928,8";"928,6";"3,1";"79,0";"7,6";"1032,50";"0,0"
"06/07/2017";"1500";"17,0";"17,4";"16,7";"62,0";"62,0";"59,0";"9,5";"9,6";"9,1";"928,4";"928,8";"928,4";"3,2";"104,0";"6,9";"703,80";"0,0"
"06/07/2017";"1600";"19,9";"20,0";"16,9";"53,0";"62,0";"52,0";"10,0";"10,4";"9,2";"927,5";"928,4";"927,5";"3,3";"86,0";"7,3";"1493,70";"0,0"
"06/07/2017";"1700";"20,6";"20,6";"18,8";"51,0";"55,0";"51,0";"10,0";"10,5";"9,1";"926,6";"927,5";"926,5";"3,2";"111,0";"7,3";"1686,30";"0,0"
"06/07/2017";"1800";"18,9";"20,9";"18,5";"56,0";"57,0";"50,0";"10,0";"10,2";"9,4";"926,3";"926,6";"926,3";"2,9";"98,0";"7,5";"1086,30";"0,0"
"06/07/2017";"1900";"18,9";"20,3";"18,5";"55,0";"58,0";"51,0";"9,6";"10,5";"9,2";"926,0";"926,3";"926,0";"3,6";"103,0";"7,7";"1131,40";"0,0"
"06/07/2017";"2000";"18,1";"18,9";"18,1";"60,0";"60,0";"54,0";"10,1";"10,1";"9,4";"926,2";"926,3";"926,0";"2,9";"102,0";"7,8";"399,70";"0,0"
"06/07/2017";"2100";"16,8";"18,1";"16,8";"66,0";"66,0";"60,0";"10,5";"10,5";"10,1";"926,6";"926,6";"926,2";"2,9";"88,0";"7,0";"59,60";"0,0"
