Date,temp_max,temp_min,temp_mean,humidity_max,humidity_min
2016-05-03,26.8,15.9,20.241666666666667,83.0,40.0
2016-05-04,27.9,16.1,21.070833333333333,75.0,38.0
2016-05-05,28.9,16.6,22.066666666666666,85.0,36.0
2016-05-06,27.4,17.8,21.599999999999998,80.0,43.0
2016-05-07,28.2,17.1,21.8125,82.0,40.0
2016-05-08,28.8,16.3,22.4375,89.0,37.0
2016-05-09,27.9,18.6,22.55,77.0,39.0
2016-05-10,29.4,18.9,23.008333333333336,78.0,38.0
2016-05-11,29.6,17.4,22.820833333333336,88.0,38.0
2016-05-12,28.6,17.9,23.025000000000002,87.0,39.0
2016-05-13,25.5,16.9,21.216666666666665,83.0,52.0
2016-05-14,24.0,18.0,19.904166666666665,77.0,57.0
2016-05-15,24.7,17.1,19.695833333333333,83.0,50.0
2016-05-16,27.6,15.2,20.45,90.0,47.0
2016-05-17,28.7,17.1,22.325,91.0,45.0
2016-05-18,30.2,17.1,23.104166666666668,92.0,34.0
2016-05-19,28.0,18.4,22.8625,88.0,47.0
2016-05-20,25.9,19.2,21.920833333333334,83.0,50.0
2016-05-21,27.1,19.0,21.8625,80.0,44.0
2016-05-22,28.7,17.0,21.708333333333332,86.0,36.0
2016-05-23,28.8,16.7,22.366666666666664,90.0,43.0
2016-05-24,23.9,16.9,20.204166666666666,89.0,57.0
2016-05-25,25.0,15.4,18.904166666666665,76.0,47.0
2016-05-26,25.5,16.0,19.229166666666668,79.0,44.0
2016-05-27,25.8,14.2,20.05,91.0,37.0
2016-05-28,22.7,15.0,19.108333333333334,88.0,51.0
2016-05-29,26.0,12.9,18.954166666666666,91.0,39.0
2016-05-30,28.6,14.0,20.462500000000002,87.0,31.0
2016-05-31,28.8,15.3,21.729166666666668,86.0,34.0
2016-06-01,28.8,16.8,21.462500000000002,92.0,39.0
2016-06-02,21.4,16.5,18.954166666666666,91.0,68.0
2016-06-03,20.6,16.6,18.083333333333332,93.0,75.0
2016-06-04,25.2,16.5,19.516666666666666,94.0,61.0
2016-06-05,30.0,17.6,22.183333333333334,93.0,44.0
2016-06-06,30.5,18.6,23.895833333333332,90.0,37.0
2016-06-07,27.6,18.2,22.462500000000002,87.0,54.0
2016-06-08,25.3,18.6,21.420833333333334,92.0,58.0
2016-06-09,26.1,16.4,20.7,92.0,47.0
2016-06-10,26.9,16.5,20.245833333333334,84.0,49.0
2016-06-11,23.2,16.4,19.129166666666666,92.0,36.0
2016-06-12,24.3,12.2,17.724999999999998,88.0,33.0
2016-06-13,22.0,12.7,16.058333333333334,84.0,56.0
2016-06-14,21.5,12.4,15.741666666666667,86.0,49.0
2016-06-15,23.7,10.7,16.941666666666666,86.0,26.0
2016-06-16,24.6,11.2,17.166666666666668,91.0,33.0
2016-06-17,24.6,11.9,17.587500000000002,82.0,29.0
2016-06-18,26.5,11.8,18.370833333333334,90.0,23.0
2016-06-19,26.4,12.0,18.995833333333334,86.0,25.0
2016-06-20,24.7,14.1,18.962500000000002,83.0,39.0
2016-06-21,24.4,16.0,19.008333333333333,83.0,45.0
2016-06-22,21.8,14.4,17.883333333333333,85.0,53.0
2016-06-23,26.3,13.7,19.383333333333333,89.0,36.0
2016-06-24,26.6,14.2,20.016666666666666,90.0,38.0
2016-06-25,23.4,16.0,19.104166666666668,81.0,34.0
2016-06-26,22.6,13.9,17.466666666666665,76.0,38.0
2016-06-27,21.9,13.2,17.0,83.0,45.0
2016-06-28,21.2,11.1,16.14166666666667,89.0,58.0
2016-06-29,24.2,12.3,18.474999999999998,91.0,44.0
2016-06-30,22.3,16.4,18.945833333333333,85.0,60.0
2016-07-01,23.9,14.8,18.904166666666665,88.0,48.0
2016-07-02,24.3,16.0,19.245833333333334,77.0,48.0
2016-07-03,24.5,15.5,19.67083333333333,82.0,36.0
2016-07-04,24.4,14.8,18.954166666666666,75.0,40.0
2016-07-05,25.2,15.8,19.533333333333335,81.0,42.0
2016-07-06,26.3,15.1,19.733333333333334,75.0,32.0
2016-07-07,27.8,14.5,20.745833333333334,80.0,32.0
2016-07-08,27.2,14.2,20.8125,88.0,26.0
2016-07-09,26.0,15.6,19.795833333333334,78.0,38.0
2016-07-10,28.0,13.3,19.758333333333333,90.0,29.0
2016-07-11,28.5,13.8,20.783333333333335,89.0,27.0
2016-07-12,28.9,14.2,21.25,83.0,28.0
2016-07-13,28.6,14.5,21.212500000000002,84.0,27.0
2016-07-14,28.5,12.8,20.599999999999998,83.0,21.0
2016-07-15,29.2,13.5,21.520833333333332,80.0,22.0
2016-07-16,30.1,13.6,21.791666666666668,81.0,23.0
2016-07-17,27.2,16.4,21.337500000000002,73.0,21.0
2016-07-18,27.0,9.1,18.291666666666668,75.0,17.0
2016-07-19,26.0,15.3,19.933333333333334,78.0,41.0
2016-07-20,25.8,15.8,19.662499999999998,82.0,43.0
2016-07-21,26.3,15.9,19.966666666666665,85.0,33.0
2016-07-22,25.1,14.9,19.466666666666665,86.0,45.0
2016-07-23,24.7,15.8,19.204166666666666,82.0,44.0
2016-07-24,26.7,15.2,19.54583333333333,81.0,30.0
2016-07-25,27.3,13.5,20.108333333333334,83.0,25.0
2016-07-26,27.1,13.9,20.166666666666668,74.0,32.0
2016-07-27,29.1,15.2,21.95,74.0,24.0
2016-07-28,28.6,16.1,21.833333333333332,75.0,23.0
2016-07-29,24.5,16.9,20.170833333333334,74.0,42.0
2016-07-30,25.1,15.1,19.354166666666668,75.0,33.0
2016-07-31,22.1,15.0,18.308333333333334,80.0,48.0
2016-08-01,24.4,12.9,18.454166666666666,87.0,29.0
2016-08-02,26.5,11.4,18.895833333333332,82.0,27.0
2016-08-03,26.7,13.9,19.954166666666666,72.0,33.0
2016-08-04,25.3,16.1,19.608333333333334,78.0,37.0
2016-08-05,25.6,15.3,19.695833333333333,79.0,32.0
2016-08-06,27.5,14.2,20.591666666666665,78.0,26.0
2016-08-07,29.0,13.1,21.2625,80.0,24.0
2016-08-08,30.9,14.8,22.708333333333332,77.0,22.0
2016-08-09,31.0,18.0,23.816666666666666,63.0,20.0
2016-08-10,31.4,16.5,23.65416666666667,68.0,20.0
2016-08-11,28.0,18.5,22.483333333333334,71.0,13.0
2016-08-12,26.7,12.2,19.483333333333334,76.0,22.0
2016-08-13,27.3,14.8,19.841666666666665,79.0,29.0
2016-08-14,30.4,15.6,21.587500000000002,80.0,21.0
2016-08-15,31.9,16.7,23.47083333333333,80.0,23.0
2016-08-16,24.9,16.5,20.370833333333334,89.0,37.0
2016-08-17,30.4,14.5,21.5125,92.0,29.0
2016-08-18,32.7,16.3,24.400000000000002,81.0,13.0
2016-08-19,28.8,19.8,23.808333333333334,71.0,31.0
2016-08-20,29.8,18.1,23.224999999999998,78.0,35.0
2016-08-21,26.5,19.6,22.474999999999998,67.0,44.0
2016-08-22,24.8,16.2,19.8,73.0,42.0
2016-08-23,23.6,14.9,17.712500000000002,76.0,49.0
2016-08-24,26.5,15.4,19.520833333333332,78.0,38.0
2016-08-25,25.1,14.0,19.05,78.0,28.0
2016-08-26,26.3,13.5,19.395833333333332,70.0,17.0
2016-08-27,26.1,15.4,19.933333333333334,62.0,33.0
2016-08-28,28.2,16.1,21.058333333333334,71.0,27.0
2016-08-29,30.0,17.2,22.75,62.0,17.0
2016-08-30,29.4,18.0,22.8625,71.0,30.0
2016-08-31,30.4,18.9,22.7375,84.0,30.0
2016-09-01,25.6,16.5,21.025000000000002,91.0,55.0
2016-09-02,27.6,17.9,21.616666666666664,78.0,40.0
2016-09-03,26.7,16.9,21.133333333333333,74.0,33.0
2016-09-04,28.2,16.6,21.395833333333332,78.0,31.0
2016-09-05,27.6,17.2,21.65416666666667,70.0,29.0
2016-09-06,29.6,16.4,22.170833333333334,74.0,28.0
2016-09-07,31.4,18.7,23.96666666666667,59.0,23.0
2016-09-08,32.8,19.0,25.820833333333336,64.0,19.0
2016-09-09,31.2,20.0,24.2,65.0,27.0
2016-09-10,28.7,18.0,22.47083333333333,72.0,34.0
2016-09-11,29.5,17.9,23.150000000000002,66.0,27.0
2016-09-12,29.8,18.8,23.566666666666666,59.0,23.0
2016-09-13,31.3,17.7,23.995833333333334,68.0,20.0
2016-09-14,33.8,19.4,25.629166666666666,56.0,18.0
2016-09-15,35.1,20.4,27.3,58.0,18.0
2016-09-16,30.0,21.1,25.1875,67.0,33.0
2016-09-17,29.0,19.1,23.304166666666664,73.0,41.0
2016-09-18,35.5,19.2,25.84166666666667,71.0,18.0
2016-09-19,33.9,21.5,26.72083333333333,66.0,26.0
2016-09-20,30.3,19.1,24.133333333333336,79.0,33.0
2016-09-21,25.7,18.9,22.02916666666667,77.0,49.0
2016-09-22,27.0,13.9,19.604166666666668,67.0,36.0
2016-09-23,31.3,16.4,22.304166666666664,75.0,24.0
2016-09-24,31.8,19.2,23.6875,70.0,31.0
2016-09-25,29.3,16.5,21.34583333333333,91.0,41.0
2016-09-26,26.4,15.3,19.8,93.0,52.0
2016-09-27,27.9,17.5,21.041666666666668,82.0,41.0
2016-09-28,29.4,17.7,22.420833333333334,80.0,34.0
2016-09-29,32.4,18.7,24.520833333333332,76.0,22.0
2016-09-30,32.2,20.1,24.77916666666667,72.0,28.0
2016-10-01,26.6,18.8,21.65416666666667,83.0,51.0
2016-10-02,25.6,18.0,20.154166666666665,86.0,52.0
2016-10-03,25.7,17.1,20.1375,81.0,45.0
2016-10-04,21.1,16.5,18.170833333333334,93.0,68.0
2016-10-05,25.0,18.1,19.808333333333334,93.0,56.0
2016-10-06,26.4,17.0,20.224999999999998,92.0,51.0
2016-10-07,27.5,16.3,21.45,84.0,23.0
2016-10-08,31.1,13.3,22.425,81.0,18.0
2016-10-09,31.6,18.9,24.6375,73.0,28.0
2016-10-10,28.0,20.4,23.541666666666668,75.0,43.0
2016-10-11,28.8,18.3,22.6125,80.0,38.0
2016-10-12,29.8,18.7,23.037499999999998,76.0,33.0
2016-10-13,29.3,18.1,22.545833333333334,77.0,38.0
2016-10-14,29.9,19.1,23.375,74.0,38.0
2016-10-15,29.8,20.1,24.2625,83.0,41.0
2016-10-16,30.9,19.9,24.65416666666667,89.0,40.0
2016-10-17,32.6,21.0,25.991666666666664,64.0,29.0
2016-10-18,33.5,21.5,26.4875,75.0,26.0
2016-10-19,35.3,22.7,27.933333333333334,70.0,26.0
2016-10-20,34.2,23.6,27.3125,65.0,30.0
2016-10-21,34.7,22.4,27.766666666666666,66.0,26.0
2016-10-22,30.0,22.8,25.462500000000002,73.0,43.0
2016-10-23,28.6,21.4,24.004166666666666,76.0,44.0
2016-10-24,31.5,19.9,24.870833333333334,77.0,32.0
2016-10-25,31.1,20.9,25.291666666666668,71.0,37.0
2016-10-26,32.2,21.2,26.05,67.0,33.0
2016-10-27,34.3,21.7,27.02916666666667,62.0,27.0
2016-10-28,31.4,21.6,25.583333333333332,72.0,34.0
2016-10-29,26.0,19.4,22.3875,76.0,39.0
2016-10-30,26.8,17.2,20.345833333333335,78.0,45.0
2016-10-31,29.5,16.9,21.870833333333334,81.0,33.0
2016-11-01,28.9,17.4,22.308333333333334,79.0,34.0
2016-11-02,27.2,19.1,21.825,75.0,47.0
2016-11-03,31.9,20.7,23.883333333333336,88.0,33.0
2016-11-04,29.7,19.4,22.916666666666668,91.0,42.0
2016-11-05,25.8,18.2,21.133333333333333,91.0,53.0
2016-11-06,24.7,18.5,20.958333333333332,78.0,46.0
2016-11-07,25.4,18.3,20.979166666666668,83.0,49.0
2016-11-08,25.9,17.5,20.866666666666667,91.0,50.0
2016-11-09,30.9,17.9,23.045833333333334,83.0,35.0
2016-11-10,29.0,19.5,23.016666666666666,87.0,47.0
2016-11-11,32.2,19.2,23.95,88.0,33.0
2016-11-12,29.9,19.5,22.491666666666664,92.0,44.0
2016-11-13,22.6,18.8,20.2375,92.0,74.0
2016-11-14,21.6,17.7,19.329166666666666,93.0,88.0
2016-11-15,26.4,18.5,21.25,93.0,65.0
2016-11-16,27.9,18.8,22.083333333333332,93.0,55.0
2016-11-17,27.0,19.0,22.65833333333333,92.0,58.0
2016-11-18,29.6,19.8,23.258333333333336,91.0,46.0
2016-11-19,25.9,15.8,20.391666666666666,91.0,27.0
2016-11-20,27.5,12.1,19.916666666666668,78.0,28.0
2016-11-21,27.3,16.2,20.841666666666665,88.0,49.0
2016-11-22,27.9,18.3,21.97083333333333,90.0,50.0
2016-11-23,23.2,18.5,20.095833333333335,92.0,74.0
2016-11-24,30.3,19.1,22.366666666666664,93.0,46.0
2016-11-25,29.8,20.2,24.0125,89.0,43.0
2016-11-26,30.6,20.1,24.379166666666666,80.0,35.0
2016-11-27,30.0,19.8,24.2625,82.0,38.0
2016-11-28,30.9,20.3,25.379166666666666,79.0,39.0
2016-11-29,32.2,20.8,26.025000000000002,87.0,40.0
2016-11-30,26.3,19.9,22.087500000000002,91.0,60.0
2016-12-01,21.5,17.5,19.345833333333335,88.0,70.0
2016-12-02,27.3,17.5,21.154166666666665,87.0,54.0
2016-12-03,30.9,19.5,23.875,83.0,38.0
2016-12-04,26.9,18.7,21.641666666666666,92.0,62.0
2016-12-05,24.3,18.3,20.216666666666665,93.0,75.0
2016-12-06,31.4,19.4,24.370833333333334,93.0,33.0
2016-12-07,32.7,19.3,25.854166666666668,88.0,31.0
2016-12-08,31.0,19.8,23.879166666666666,87.0,44.0
2016-12-09,29.8,19.7,23.333333333333332,92.0,49.0
2016-12-10,27.4,20.1,22.866666666666664,92.0,62.0
2016-12-11,29.9,20.6,23.425,93.0,45.0
2016-12-12,29.3,19.8,23.304166666666664,92.0,56.0
2016-12-13,27.7,20.1,22.554166666666664,93.0,62.0
2016-12-14,24.7,19.2,21.045833333333334,93.0,77.0
2016-12-15,22.2,16.7,20.116666666666667,93.0,78.0
2016-12-16,22.3,15.5,18.154166666666665,91.0,63.0
2016-12-17,26.1,13.8,20.245833333333334,92.0,49.0
2016-12-18,28.2,18.1,21.7,87.0,46.0
2016-12-19,28.2,18.4,22.429166666666664,80.0,39.0
2016-12-20,28.5,18.6,23.054166666666664,81.0,33.0
2016-12-21,29.5,18.0,23.204166666666666,80.0,39.0
2016-12-22,31.3,20.5,25.004166666666666,79.0,40.0
2016-12-23,30.6,20.4,25.266666666666666,79.0,27.0
2016-12-24,32.9,19.6,26.179166666666664,70.0,22.0
2016-12-25,32.6,20.3,24.679166666666664,86.0,31.0
2016-12-26,31.5,18.8,24.504166666666666,92.0,39.0
2016-12-27,31.1,20.7,24.15416666666667,89.0,42.0
2016-12-28,31.6,19.0,24.7,90.0,33.0
2016-12-29,31.7,17.8,23.979166666666668,91.0,31.0
2016-12-30,32.8,20.6,25.995833333333334,81.0,27.0
2016-12-31,31.6,20.5,26.204166666666666,73.0,34.0
2017-01-01,32.5,19.7,25.6875,72.0,29.0
2017-01-02,33.4,21.4,26.962500000000002,73.0,29.0
2017-01-03,33.0,20.6,26.616666666666664,79.0,24.0
2017-01-04,32.1,22.4,26.349999999999998,75.0,36.0
2017-01-05,32.3,20.6,25.71666666666667,71.0,33.0
2017-01-06,31.8,20.3,25.504166666666666,84.0,39.0
2017-01-07,31.5,21.7,26.054166666666664,72.0,39.0
2017-01-08,31.7,21.2,25.895833333333332,62.0,34.0
2017-01-09,31.2,22.4,26.0125,67.0,33.0
2017-01-10,32.8,21.0,25.099999999999998,89.0,35.0
2017-01-11,32.7,19.4,24.349999999999998,92.0,39.0
2017-01-12,32.1,19.4,23.920833333333334,91.0,34.0
2017-01-13,26.2,18.8,21.891666666666666,92.0,60.0
2017-01-14,28.5,17.9,22.27916666666667,92.0,52.0
2017-01-15,26.7,18.4,21.3125,93.0,52.0
2017-01-16,23.5,19.5,21.162499999999998,92.0,67.0
2017-01-17,28.5,19.2,23.016666666666666,84.0,43.0
2017-01-18,29.8,19.3,23.837500000000002,82.0,31.0
2017-01-19,30.5,18.2,24.3875,77.0,41.0
2017-01-20,29.2,20.4,24.383333333333336,73.0,39.0
2017-01-21,28.7,19.9,23.8,73.0,42.0
2017-01-22,29.1,20.4,24.070833333333336,75.0,34.0
2017-01-23,29.1,19.5,23.929166666666664,75.0,43.0
2017-01-24,30.2,20.9,23.983333333333334,84.0,43.0
2017-01-25,31.1,20.7,25.016666666666666,83.0,41.0
2017-01-26,31.4,21.1,25.520833333333332,75.0,40.0
2017-01-27,30.3,20.8,25.28333333333333,67.0,36.0
2017-01-28,29.7,20.1,24.304166666666664,74.0,36.0
2017-01-29,29.2,19.8,24.520833333333332,76.0,41.0
2017-01-30,28.0,21.0,23.820833333333336,76.0,45.0
2017-01-31,29.6,20.4,24.254166666666666,78.0,35.0
2017-02-01,26.8,20.2,23.041666666666668,74.0,50.0
2017-02-02,29.4,19.5,22.691666666666666,90.0,42.0
2017-02-03,25.4,19.4,21.287499999999998,92.0,59.0
2017-02-04,31.1,19.9,22.958333333333332,89.0,43.0
2017-02-05,26.6,19.1,21.4875,92.0,64.0
2017-02-06,27.7,18.2,22.016666666666666,93.0,54.0
2017-02-07,30.8,18.6,22.59583333333333,93.0,46.0
2017-02-08,29.1,20.1,23.579166666666666,90.0,53.0
2017-02-09,28.5,18.9,23.099999999999998,89.0,49.0
2017-02-10,26.6,19.7,22.59583333333333,85.0,56.0
2017-02-11,27.6,20.0,22.916666666666668,81.0,48.0
2017-02-12,27.9,20.4,23.2625,78.0,42.0
2017-02-13,27.4,19.5,22.583333333333332,77.0,50.0
2017-02-14,28.2,18.6,22.583333333333332,83.0,46.0
2017-02-15,27.1,19.9,23.025000000000002,81.0,49.0
2017-02-16,28.4,18.5,23.28333333333333,85.0,45.0
2017-02-17,30.0,19.3,24.22083333333333,74.0,38.0
2017-02-18,30.5,21.5,25.208333333333332,72.0,29.0
2017-02-19,30.1,20.3,24.8125,71.0,35.0
2017-02-20,29.6,20.3,24.97083333333333,81.0,35.0
2017-02-21,28.9,19.6,23.729166666666668,82.0,42.0
2017-02-22,27.8,19.1,22.770833333333332,78.0,47.0
2017-02-23,30.0,19.6,24.041666666666668,80.0,33.0
2017-02-24,30.9,19.5,24.554166666666664,82.0,35.0
2017-02-25,29.3,18.5,23.224999999999998,90.0,37.0
2017-02-26,25.2,18.5,20.533333333333335,91.0,67.0
2017-02-27,26.2,17.9,20.441666666666666,92.0,56.0
2017-02-28,27.1,18.6,21.4875,92.0,52.0
2017-03-01,27.3,18.7,21.712500000000002,90.0,55.0
2017-03-02,31.3,18.1,23.3875,87.0,38.0
2017-03-03,30.2,20.3,24.704166666666666,87.0,41.0
2017-03-04,30.8,19.6,24.666666666666668,77.0,35.0
2017-03-05,30.0,20.6,24.495833333333334,81.0,45.0
2017-03-06,32.6,20.0,25.904166666666665,88.0,32.0
2017-03-07,31.4,21.3,26.40833333333333,81.0,45.0
2017-03-08,30.6,19.7,23.650000000000002,92.0,47.0
2017-03-09,27.4,17.5,22.308333333333334,92.0,56.0
2017-03-10,29.8,20.1,23.991666666666664,83.0,46.0
2017-03-11,30.2,19.9,24.40833333333333,76.0,32.0
2017-03-12,29.0,19.6,24.008333333333336,76.0,37.0
2017-03-13,31.5,17.9,24.84166666666667,82.0,30.0
2017-03-14,30.1,21.1,24.804166666666664,75.0,42.0
2017-03-15,29.5,19.9,24.087500000000002,77.0,37.0
2017-03-16,29.4,19.8,23.770833333333332,78.0,36.0
2017-03-17,31.5,19.5,24.579166666666666,82.0,33.0
2017-03-18,31.7,21.7,25.775000000000002,72.0,35.0
2017-03-19,25.5,18.3,21.516666666666666,93.0,60.0
2017-03-20,27.1,19.9,21.979166666666668,84.0,56.0
2017-03-21,29.3,17.6,22.454166666666666,79.0,39.0
2017-03-22,29.1,15.0,22.258333333333336,89.0,36.0
2017-03-23,28.7,14.7,21.941666666666666,88.0,32.0
2017-03-24,29.8,16.0,22.52916666666667,85.0,28.0
2017-03-25,31.0,18.1,24.370833333333334,79.0,31.0
2017-03-26,32.1,18.4,25.1375,86.0,31.0
2017-03-27,28.6,19.7,23.25,90.0,52.0
2017-03-28,23.8,19.0,20.325,93.0,65.0
2017-03-29,27.0,15.5,20.654166666666665,89.0,38.0
2017-03-30,28.8,14.0,21.183333333333334,90.0,29.0
2017-03-31,29.4,14.8,21.741666666666664,86.0,29.0
2017-04-01,27.5,15.8,21.425,73.0,27.0
2017-04-02,27.7,13.4,20.770833333333332,85.0,33.0
2017-04-03,29.1,17.4,22.504166666666666,78.0,26.0
2017-04-04,28.2,17.7,22.604166666666668,76.0,32.0
2017-04-05,29.5,18.4,22.941666666666666,79.0,34.0
2017-04-06,30.3,19.6,24.075,77.0,43.0
2017-04-07,29.4,21.3,24.666666666666668,78.0,47.0
2017-04-08,29.4,20.9,24.537499999999998,84.0,43.0
2017-04-09,28.9,20.3,23.84166666666667,80.0,41.0
2017-04-10,27.4,18.0,22.6875,88.0,49.0
2017-04-11,30.1,17.9,23.5125,90.0,41.0
2017-04-12,30.4,19.4,23.670833333333334,88.0,40.0
2017-04-13,27.6,19.8,22.820833333333336,76.0,50.0
2017-04-14,27.8,18.5,22.204166666666666,84.0,48.0
2017-04-15,29.1,17.7,22.766666666666666,89.0,42.0
2017-04-16,29.6,18.3,22.979166666666668,84.0,35.0
2017-04-17,30.6,17.3,23.504166666666666,87.0,31.0
2017-04-18,27.5,20.3,23.554166666666664,73.0,45.0
2017-04-19,25.0,18.3,20.616666666666667,79.0,53.0
2017-04-20,26.5,17.5,20.858333333333334,78.0,46.0
2017-04-21,27.7,16.5,20.841666666666665,82.0,43.0
2017-04-22,27.5,18.3,21.991666666666664,80.0,48.0
2017-04-23,27.3,19.2,22.045833333333334,88.0,49.0
2017-04-24,27.2,17.2,21.666666666666668,84.0,49.0
2017-04-25,28.4,18.6,22.27916666666667,83.0,45.0
2017-04-26,30.3,18.4,23.104166666666668,85.0,41.0
2017-04-27,29.8,19.4,23.724999999999998,92.0,46.0
2017-04-28,24.5,19.2,21.204166666666666,91.0,65.0
2017-04-29,23.7,18.6,19.933333333333334,90.0,62.0
2017-04-30,25.6,17.7,19.95,82.0,51.0
2017-05-01,25.2,14.1,19.670833333333334,87.0,48.0
2017-05-02,25.7,15.1,20.016666666666666,84.0,46.0
2017-05-03,25.3,17.3,20.383333333333333,82.0,46.0
2017-05-04,25.8,16.9,20.554166666666667,76.0,46.0
2017-05-05,27.4,16.5,21.25,86.0,38.0
2017-05-06,25.7,17.0,20.3,86.0,50.0
2017-05-07,27.3,14.9,20.508333333333333,93.0,33.0
2017-05-08,28.1,13.7,20.5625,92.0,28.0
2017-05-09,28.5,16.2,21.870833333333334,85.0,33.0
2017-05-10,28.7,15.0,21.650000000000002,90.0,27.0
2017-05-11,27.8,15.9,21.029166666666665,85.0,41.0
2017-05-12,25.5,14.5,19.970833333333335,81.0,40.0
2017-05-13,27.0,16.2,20.045833333333334,72.0,36.0
2017-05-14,29.1,14.2,21.270833333333332,89.0,34.0
2017-05-15,25.5,18.6,21.90833333333333,86.0,49.0
2017-05-16,26.1,18.4,21.066666666666666,92.0,59.0
2017-05-17,23.7,16.9,19.416666666666668,80.0,59.0
2017-05-18,23.8,17.3,19.095833333333335,81.0,56.0
2017-05-19,20.4,16.8,18.366666666666667,85.0,70.0
2017-05-20,21.9,16.6,18.7,93.0,71.0
2017-05-21,25.1,18.1,20.529166666666665,87.0,61.0
2017-05-22,26.8,18.7,21.5625,88.0,56.0
2017-05-23,26.6,16.0,21.125,92.0,53.0
2017-05-24,25.5,17.3,20.616666666666667,84.0,51.0
2017-05-25,26.6,18.0,20.895833333333332,83.0,48.0
2017-05-26,24.1,17.1,19.883333333333333,86.0,55.0
2017-05-27,25.8,14.2,19.791666666666668,87.0,34.0
2017-05-28,25.1,16.1,19.875,83.0,39.0
2017-05-29,26.9,15.7,19.875,81.0,36.0
2017-05-30,26.2,13.4,19.495833333333334,89.0,33.0
2017-05-31,27.0,14.6,19.891666666666666,80.0,34.0
2017-06-01,28.7,14.6,21.26666666666667,85.0,37.0
2017-06-02,28.0,16.8,22.52916666666667,88.0,34.0
2017-06-03,27.8,14.9,20.575,81.0,45.0
2017-06-04,28.2,17.3,21.295833333333334,86.0,44.0
2017-06-05,27.8,14.6,20.712500000000002,92.0,38.0
2017-06-06,29.0,15.5,21.71666666666667,91.0,28.0
2017-06-07,30.7,15.5,22.412499999999998,89.0,19.0
2017-06-08,28.3,16.0,22.05,84.0,30.0
2017-06-09,29.6,15.6,21.775000000000002,89.0,31.0
2017-06-10,27.5,16.6,21.741666666666664,85.0,27.0
2017-06-11,26.8,14.3,20.129166666666666,77.0,39.0
2017-06-12,25.8,17.3,20.283333333333335,91.0,55.0
2017-06-13,26.2,15.2,19.758333333333333,92.0,51.0
2017-06-14,25.3,16.9,19.9375,85.0,47.0
2017-06-15,24.5,14.0,18.9875,90.0,50.0
2017-06-16,24.0,12.6,18.183333333333334,89.0,46.0
2017-06-17,25.1,13.8,18.837500000000002,88.0,39.0
2017-06-18,25.0,12.7,18.675,88.0,35.0
2017-06-19,26.5,12.4,18.900000000000002,90.0,24.0
2017-06-20,25.6,16.7,20.3,71.0,35.0
2017-06-21,23.1,14.0,18.983333333333334,87.0,41.0
2017-06-22,22.9,14.9,17.995833333333334,79.0,49.0
2017-06-23,24.3,12.8,18.133333333333333,83.0,39.0
2017-06-24,23.8,15.0,18.295833333333334,81.0,41.0
2017-06-25,23.9,11.1,17.704166666666666,86.0,41.0
2017-06-26,22.9,11.8,16.925,89.0,50.0
2017-06-27,23.0,11.4,17.216666666666665,86.0,47.0
2017-06-28,24.6,13.3,18.625,91.0,40.0
2017-06-29,24.0,13.7,18.3,74.0,27.0
2017-06-30,24.3,13.1,18.425,82.0,26.0
2017-07-01,25.6,11.4,17.983333333333334,87.0,26.0
2017-07-02,23.1,13.1,17.791666666666668,78.0,41.0
2017-07-03,20.6,11.8,15.445833333333333,71.0,35.0
2017-07-04,19.7,7.7,13.625,85.0,39.0
2017-07-05,20.2,11.9,14.904166666666667,75.0,45.0
2017-07-06,20.9,10.6,15.104166666666666,89.0,50.0
2017-07-07,21.7,12.1,15.554166666666667,88.0,48.0
2017-07-08,21.6,11.6,16.304166666666667,83.0,41.0
2017-07-09,23.7,12.4,17.070833333333333,82.0,42.0
2017-07-10,21.4,13.8,17.016666666666666,82.0,52.0
2017-07-11,24.3,14.1,18.05,81.0,44.0
2017-07-12,25.2,12.7,18.479166666666668,85.0,39.0
2017-07-13,24.2,12.9,18.020833333333332,86.0,33.0
2017-07-14,23.5,12.5,17.254166666666666,89.0,42.0
2017-07-15,23.1,12.6,17.425,87.0,44.0
2017-07-16,23.8,13.4,17.916666666666668,88.0,35.0
2017-07-17,24.4,13.3,18.345833333333335,80.0,33.0
2017-07-18,25.0,14.4,18.8125,87.0,31.0
2017-07-19,23.5,14.2,18.316666666666666,76.0,33.0
2017-07-20,24.9,12.6,18.083333333333332,83.0,35.0
2017-07-21,27.0,14.4,19.483333333333334,75.0,27.0
2017-07-22,27.2,12.9,19.633333333333333,83.0,24.0
2017-07-23,24.4,12.5,18.441666666666666,74.0,23.0
2017-07-24,24.8,13.5,18.391666666666666,73.0,36.0
2017-07-25,24.6,14.3,19.0125,86.0,33.0
2017-07-26,24.3,14.3,18.712500000000002,76.0,32.0
2017-07-27,22.7,13.4,17.658333333333335,75.0,36.0
2017-07-28,24.0,10.0,17.429166666666667,88.0,31.0
2017-07-29,20.9,13.4,16.679166666666667,73.0,48.0
2017-07-30,22.6,13.8,17.091666666666665,88.0,34.0
2017-07-31,22.2,14.4,17.404166666666665,76.0,31.0
2017-08-01,22.3,12.0,16.716666666666665,63.0,33.0
2017-08-02,24.2,10.4,17.337500000000002,83.0,29.0
2017-08-03,29.0,12.0,19.554166666666667,80.0,23.0
2017-08-04,28.0,16.6,21.979166666666668,68.0,20.0
2017-08-05,26.2,13.9,19.474999999999998,70.0,29.0
